ServicesID,EnrollmentID,PersonalID,DateProvided,RecordType,TypeProvided,OtherTypeProvided,MovingOnOtherType,SubTypeProvided,FAAmount,FAStartDate,FAEndDate,ReferralOutcome,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
4491,834009,692881,2022-01-27,200,200,,,,,,,,2022-01-27 22:00:00,2022-01-27 22:00:00,23,,1036
4492,834009,692881,2022-01-28,200,200,,,,,,,,2022-01-28 22:00:00,2022-01-28 22:00:00,32,,1036
4493,834009,692881,2022-01-29,200,200,,,,,,,,2022-01-29 22:00:00,2022-01-29 22:00:00,17,,1036
4494,834009,692881,2022-01-30,200,200,,,,,,,,2022-01-30 22:00:00,2022-01-30 22:00:00,59,,1036
4495,834009,692881,2022-01-31,200,200,,,,,,,,2022-01-31 22:00:00,2022-01-31 22:00:00,32,,1036
4496,834009,692881,2022-02-02,200,200,,,,,,,,2022-02-02 22:00:00,2022-02-02 22:00:00,23,,1036
4497,834009,692881,2022-02-03,200,200,,,,,,,,2022-02-03 22:00:00,2022-02-03 22:00:00,16,,1036
4498,834009,692881,2022-02-04,200,200,,,,,,,,2022-02-04 22:00:00,2022-02-04 22:00:00,59,,1036
4499,834009,692881,2022-02-06,200,200,,,,,,,,2022-02-06 22:00:00,2022-02-06 22:00:00,26,,1036
4500,834009,692881,2022-02-07,200,200,,,,,,,,2022-02-07 22:00:00,2022-02-07 22:00:00,84,,1036
4501,834009,692881,2022-02-08,200,200,,,,,,,,2022-02-08 22:00:00,2022-02-08 22:00:00,42,,1036
4502,834009,692881,2022-02-09,200,200,,,,,,,,2022-02-09 22:00:00,2022-02-09 22:00:00,82,,1036
4503,834009,692881,2022-02-10,200,200,,,,,,,,2022-02-10 22:00:00,2022-02-10 22:00:00,25,,1036
4504,834009,692881,2022-02-11,200,200,,,,,,,,2022-02-11 22:00:00,2022-02-11 22:00:00,84,,1036
4505,834009,692881,2022-02-12,200,200,,,,,,,,2022-02-12 22:00:00,2022-02-12 22:00:00,27,,1036
4506,834009,692881,2022-02-13,200,200,,,,,,,,2022-02-13 22:00:00,2022-02-13 22:00:00,42,,1036
4507,834009,692881,2022-02-14,200,200,,,,,,,,2022-02-14 22:00:00,2022-02-14 22:00:00,59,,1036
4508,834009,692881,2022-02-15,200,200,,,,,,,,2022-02-15 22:00:00,2022-02-15 22:00:00,22,,1036
4509,834009,692881,2022-02-16,200,200,,,,,,,,2022-02-16 22:00:00,2022-02-16 22:00:00,14,,1036
4510,834009,692881,2022-02-17,200,200,,,,,,,,2022-02-17 22:00:00,2022-02-17 22:00:00,31,,1036
4511,834009,692881,2022-02-18,200,200,,,,,,,,2022-02-18 22:00:00,2022-02-18 22:00:00,28,,1036
4512,834009,692881,2022-02-19,200,200,,,,,,,,2022-02-19 22:00:00,2022-02-19 22:00:00,42,,1036
4513,834009,692881,2022-02-20,200,200,,,,,,,,2022-02-20 22:00:00,2022-02-20 22:00:00,32,,1036
4514,834009,692881,2022-02-21,200,200,,,,,,,,2022-02-21 22:00:00,2022-02-21 22:00:00,19,,1036
4515,834009,692881,2022-02-22,200,200,,,,,,,,2022-02-22 22:00:00,2022-02-22 22:00:00,23,,1036
4516,834009,692881,2022-02-23,200,200,,,,,,,,2022-02-23 22:00:00,2022-02-23 22:00:00,28,,1036
4517,834009,692881,2022-02-25,200,200,,,,,,,,2022-02-25 22:00:00,2022-02-25 22:00:00,16,,1036
4518,834009,692881,2022-02-26,200,200,,,,,,,,2022-02-26 22:00:00,2022-02-26 22:00:00,20,,1036
4519,834009,692881,2022-02-28,200,200,,,,,,,,2022-02-28 22:00:00,2022-02-28 22:00:00,44,,1036
4520,834009,692881,2022-03-01,200,200,,,,,,,,2022-03-01 22:00:00,2022-03-01 22:00:00,82,,1036
4521,838693,693006,2022-01-10,200,200,,,,,,,,2022-01-10 22:00:00,2022-01-10 22:00:00,0,,1036
4522,838693,693006,2022-01-11,200,200,,,,,,,,2022-01-11 22:00:00,2022-01-11 22:00:00,24,,1036
4523,838693,693006,2022-01-13,200,200,,,,,,,,2022-01-13 22:00:00,2022-01-13 22:00:00,26,,1036
4524,838693,693006,2022-01-14,200,200,,,,,,,,2022-01-14 22:00:00,2022-01-14 22:00:00,18,,1036
4525,838693,693006,2022-01-16,200,200,,,,,,,,2022-01-16 22:00:00,2022-01-16 22:00:00,84,,1036
4526,838693,693006,2022-01-17,200,200,,,,,,,,2022-01-17 22:00:00,2022-01-17 22:00:00,31,,1036
4527,838693,693006,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,0,,1036
4528,838693,693006,2022-01-24,200,200,,,,,,,,2022-01-24 22:00:00,2022-01-24 22:00:00,20,,1036
4529,838693,693006,2022-01-26,200,200,,,,,,,,2022-01-26 22:00:00,2022-01-26 22:00:00,27,,1036
4530,838693,693006,2022-01-30,200,200,,,,,,,,2022-01-30 22:00:00,2022-01-30 22:00:00,29,,1036
4531,838693,693006,2022-01-31,200,200,,,,,,,,2022-01-31 22:00:00,2022-01-31 22:00:00,18,,1036
4532,838693,693006,2022-02-07,200,200,,,,,,,,2022-02-07 22:00:00,2022-02-07 22:00:00,28,,1036
4533,838693,693006,2022-02-08,200,200,,,,,,,,2022-02-08 22:00:00,2022-02-08 22:00:00,49,,1036
4534,838693,693006,2022-02-15,200,200,,,,,,,,2022-02-15 22:00:00,2022-02-15 22:00:00,31,,1036
4535,838693,693006,2022-02-16,200,200,,,,,,,,2022-02-16 22:00:00,2022-02-16 22:00:00,49,,1036
4536,838693,693006,2022-02-18,200,200,,,,,,,,2022-02-18 22:00:00,2022-02-18 22:00:00,42,,1036
4537,838693,693006,2022-02-19,200,200,,,,,,,,2022-02-19 22:00:00,2022-02-19 22:00:00,20,,1036
4538,838693,693006,2022-02-21,200,200,,,,,,,,2022-02-21 22:00:00,2022-02-21 22:00:00,82,,1036
4539,838693,693006,2022-02-26,200,200,,,,,,,,2022-02-26 22:00:00,2022-02-26 22:00:00,62,,1036
4540,838693,693006,2022-02-28,200,200,,,,,,,,2022-02-28 22:00:00,2022-02-28 22:00:00,15,,1036
4541,838693,693006,2022-03-01,200,200,,,,,,,,2022-03-01 22:00:00,2022-03-01 22:00:00,14,,1036
4542,838693,693006,2022-03-05,200,200,,,,,,,,2022-03-05 22:00:00,2022-03-05 22:00:00,19,,1036
4543,832616,693009,2021-12-03,200,200,,,,,,,,2021-12-03 22:00:00,2021-12-03 22:00:00,44,,1036
4544,832616,693009,2021-12-05,200,200,,,,,,,,2021-12-05 22:00:00,2021-12-05 22:00:00,44,,1036
4545,832616,693009,2021-12-06,200,200,,,,,,,,2021-12-06 22:00:00,2021-12-06 22:00:00,42,,1036
4546,832616,693009,2021-12-08,200,200,,,,,,,,2021-12-08 22:00:00,2021-12-08 22:00:00,16,,1036
4547,832616,693009,2021-12-09,200,200,,,,,,,,2021-12-09 22:00:00,2021-12-09 22:00:00,28,,1036
4548,832616,693009,2021-12-12,200,200,,,,,,,,2021-12-12 22:00:00,2021-12-12 22:00:00,98,,1036
4549,832616,693009,2021-12-14,200,200,,,,,,,,2021-12-14 22:00:00,2021-12-14 22:00:00,26,,1036
4550,832616,693009,2021-12-15,200,200,,,,,,,,2021-12-15 22:00:00,2021-12-15 22:00:00,45,,1036
4551,832616,693009,2021-12-16,200,200,,,,,,,,2021-12-16 22:00:00,2021-12-16 22:00:00,27,,1036
4552,832616,693009,2021-12-18,200,200,,,,,,,,2021-12-18 22:00:00,2021-12-18 22:00:00,45,,1036
4553,832616,693009,2021-12-20,200,200,,,,,,,,2021-12-20 22:00:00,2021-12-20 22:00:00,31,,1036
4554,832616,693009,2021-12-21,200,200,,,,,,,,2021-12-21 22:00:00,2021-12-21 22:00:00,49,,1036
4555,832616,693009,2021-12-26,200,200,,,,,,,,2021-12-26 22:00:00,2021-12-26 22:00:00,24,,1036
4556,832616,693009,2021-12-27,200,200,,,,,,,,2021-12-27 22:00:00,2021-12-27 22:00:00,14,,1036
4557,832616,693009,2021-12-28,200,200,,,,,,,,2021-12-28 22:00:00,2021-12-28 22:00:00,30,,1036
4558,832616,693009,2022-01-02,200,200,,,,,,,,2022-01-02 22:00:00,2022-01-02 22:00:00,31,,1036
4559,832616,693009,2022-01-03,200,200,,,,,,,,2022-01-03 22:00:00,2022-01-03 22:00:00,26,,1036
4560,832616,693009,2022-01-04,200,200,,,,,,,,2022-01-04 22:00:00,2022-01-04 22:00:00,11,,1036
4561,832616,693009,2022-01-05,200,200,,,,,,,,2022-01-05 22:00:00,2022-01-05 22:00:00,18,,1036
4562,832616,693009,2022-01-06,200,200,,,,,,,,2022-01-06 22:00:00,2022-01-06 22:00:00,64,,1036
4563,832616,693009,2022-01-07,200,200,,,,,,,,2022-01-07 22:00:00,2022-01-07 22:00:00,25,,1036
4564,832616,693009,2022-01-08,200,200,,,,,,,,2022-01-08 22:00:00,2022-01-08 22:00:00,21,,1036
4565,832616,693009,2022-01-10,200,200,,,,,,,,2022-01-10 22:00:00,2022-01-10 22:00:00,17,,1036
4566,832616,693009,2022-01-11,200,200,,,,,,,,2022-01-11 22:00:00,2022-01-11 22:00:00,22,,1036
4567,832616,693009,2022-01-15,200,200,,,,,,,,2022-01-15 22:00:00,2022-01-15 22:00:00,49,,1036
4568,832616,693009,2022-01-18,200,200,,,,,,,,2022-01-18 22:00:00,2022-01-18 22:00:00,18,,1036
4569,832616,693009,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,23,,1036
4570,832616,693009,2022-01-20,200,200,,,,,,,,2022-01-20 22:00:00,2022-01-20 22:00:00,43,,1036
4571,832616,693009,2022-01-22,200,200,,,,,,,,2022-01-22 22:00:00,2022-01-22 22:00:00,43,,1036
4572,832616,693009,2022-01-25,200,200,,,,,,,,2022-01-25 22:00:00,2022-01-25 22:00:00,73,,1036
4573,832616,693009,2022-01-27,200,200,,,,,,,,2022-01-27 22:00:00,2022-01-27 22:00:00,28,,1036
4574,832616,693009,2022-02-02,200,200,,,,,,,,2022-02-02 22:00:00,2022-02-02 22:00:00,43,,1036
4575,832616,693009,2022-02-06,200,200,,,,,,,,2022-02-06 22:00:00,2022-02-06 22:00:00,29,,1036
4576,832616,693009,2022-02-08,200,200,,,,,,,,2022-02-08 22:00:00,2022-02-08 22:00:00,84,,1036
4577,832616,693009,2022-02-14,200,200,,,,,,,,2022-02-14 22:00:00,2022-02-14 22:00:00,99,,1036
4578,832616,693009,2022-02-15,200,200,,,,,,,,2022-02-15 22:00:00,2022-02-15 22:00:00,27,,1036
4579,832635,693017,2021-12-04,200,200,,,,,,,,2021-12-04 22:00:00,2021-12-04 22:00:00,17,,1036
4580,832635,693017,2021-12-10,200,200,,,,,,,,2021-12-10 22:00:00,2021-12-10 22:00:00,45,,1036
4581,832635,693017,2021-12-12,200,200,,,,,,,,2021-12-12 22:00:00,2021-12-12 22:00:00,15,,1036
4582,832635,693017,2021-12-14,200,200,,,,,,,,2021-12-14 22:00:00,2021-12-14 22:00:00,21,,1036
4583,832635,693017,2021-12-16,200,200,,,,,,,,2021-12-16 22:00:00,2021-12-16 22:00:00,20,,1036
4584,832635,693017,2021-12-24,200,200,,,,,,,,2021-12-24 22:00:00,2021-12-24 22:00:00,11,,1036
4585,832635,693017,2021-12-27,200,200,,,,,,,,2021-12-27 22:00:00,2021-12-27 22:00:00,82,,1036
4586,832635,693017,2021-12-28,200,200,,,,,,,,2021-12-28 22:00:00,2021-12-28 22:00:00,18,,1036
4587,832635,693017,2021-12-29,200,200,,,,,,,,2021-12-29 22:00:00,2021-12-29 22:00:00,24,,1036
4588,832635,693017,2021-12-31,200,200,,,,,,,,2021-12-31 22:00:00,2021-12-31 22:00:00,42,,1036
4589,832635,693017,2022-01-01,200,200,,,,,,,,2022-01-01 22:00:00,2022-01-01 22:00:00,84,,1036
4590,832635,693017,2022-01-03,200,200,,,,,,,,2022-01-03 22:00:00,2022-01-03 22:00:00,0,,1036
4591,832635,693017,2022-01-04,200,200,,,,,,,,2022-01-04 22:00:00,2022-01-04 22:00:00,73,,1036
4592,832635,693017,2022-01-05,200,200,,,,,,,,2022-01-05 22:00:00,2022-01-05 22:00:00,24,,1036
4593,832635,693017,2022-01-08,200,200,,,,,,,,2022-01-08 22:00:00,2022-01-08 22:00:00,60,,1036
4594,832635,693017,2022-01-09,200,200,,,,,,,,2022-01-09 22:00:00,2022-01-09 22:00:00,20,,1036
4595,832635,693017,2022-01-11,200,200,,,,,,,,2022-01-11 22:00:00,2022-01-11 22:00:00,26,,1036
4596,832635,693017,2022-01-12,200,200,,,,,,,,2022-01-12 22:00:00,2022-01-12 22:00:00,18,,1036
4597,832635,693017,2022-01-14,200,200,,,,,,,,2022-01-14 22:00:00,2022-01-14 22:00:00,19,,1036
4598,832635,693017,2022-01-16,200,200,,,,,,,,2022-01-16 22:00:00,2022-01-16 22:00:00,32,,1036
4599,832635,693017,2022-01-17,200,200,,,,,,,,2022-01-17 22:00:00,2022-01-17 22:00:00,99,,1036
4600,832635,693017,2022-01-18,200,200,,,,,,,,2022-01-18 22:00:00,2022-01-18 22:00:00,73,,1036
4601,832635,693017,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,23,,1036
4602,832635,693017,2022-01-22,200,200,,,,,,,,2022-01-22 22:00:00,2022-01-22 22:00:00,31,,1036
4603,832635,693017,2022-01-24,200,200,,,,,,,,2022-01-24 22:00:00,2022-01-24 22:00:00,98,,1036
4604,832635,693017,2022-02-02,200,200,,,,,,,,2022-02-02 22:00:00,2022-02-02 22:00:00,29,,1036
4605,832635,693017,2022-02-09,200,200,,,,,,,,2022-02-09 22:00:00,2022-02-09 22:00:00,82,,1036
4606,832635,693017,2022-02-10,200,200,,,,,,,,2022-02-10 22:00:00,2022-02-10 22:00:00,30,,1036
4607,832635,693017,2022-02-14,200,200,,,,,,,,2022-02-14 22:00:00,2022-02-14 22:00:00,24,,1036
4608,832635,693017,2022-02-15,200,200,,,,,,,,2022-02-15 22:00:00,2022-02-15 22:00:00,62,,1036
4609,832635,693017,2022-02-20,200,200,,,,,,,,2022-02-20 22:00:00,2022-02-20 22:00:00,31,,1036
4610,832635,693017,2022-02-25,200,200,,,,,,,,2022-02-25 22:00:00,2022-02-25 22:00:00,0,,1036
4611,832635,693017,2022-03-02,200,200,,,,,,,,2022-03-02 22:00:00,2022-03-02 22:00:00,60,,1036
4612,832635,693017,2022-03-05,200,200,,,,,,,,2022-03-05 22:00:00,2022-03-05 22:00:00,29,,1036
4613,832635,693017,2022-03-06,200,200,,,,,,,,2022-03-06 22:00:00,2022-03-06 22:00:00,84,,1036
4614,832635,693017,2022-03-07,200,200,,,,,,,,2022-03-07 22:00:00,2022-03-07 22:00:00,64,,1036
4615,832635,693017,2022-03-10,200,200,,,,,,,,2022-03-10 22:00:00,2022-03-10 22:00:00,26,,1036
4616,832635,693017,2022-03-11,200,200,,,,,,,,2022-03-11 22:00:00,2022-03-11 22:00:00,82,,1036
4617,832635,693017,2022-03-12,200,200,,,,,,,,2022-03-12 22:00:00,2022-03-12 22:00:00,62,,1036
4618,832635,693017,2022-03-13,200,200,,,,,,,,2022-03-13 21:00:00,2022-03-13 21:00:00,18,,1036
4619,832635,693017,2022-03-16,200,200,,,,,,,,2022-03-16 21:00:00,2022-03-16 21:00:00,59,,1036
4620,832635,693017,2022-03-17,200,200,,,,,,,,2022-03-17 21:00:00,2022-03-17 21:00:00,17,,1036
4621,832635,693017,2022-03-18,200,200,,,,,,,,2022-03-18 21:00:00,2022-03-18 21:00:00,22,,1036
4622,832635,693017,2022-03-20,200,200,,,,,,,,2022-03-20 21:00:00,2022-03-20 21:00:00,64,,1036
4623,834519,693522,2021-12-22,200,200,,,,,,,,2021-12-22 22:00:00,2021-12-22 22:00:00,18,,1036
4624,834519,693522,2021-12-23,200,200,,,,,,,,2021-12-23 22:00:00,2021-12-23 22:00:00,84,,1036
4625,834519,693522,2021-12-25,200,200,,,,,,,,2021-12-25 22:00:00,2021-12-25 22:00:00,16,,1036
4626,834519,693522,2021-12-26,200,200,,,,,,,,2021-12-26 22:00:00,2021-12-26 22:00:00,22,,1036
4627,834519,693522,2021-12-27,200,200,,,,,,,,2021-12-27 22:00:00,2021-12-27 22:00:00,28,,1036
4628,834519,693522,2021-12-28,200,200,,,,,,,,2021-12-28 22:00:00,2021-12-28 22:00:00,30,,1036
4629,834519,693522,2021-12-29,200,200,,,,,,,,2021-12-29 22:00:00,2021-12-29 22:00:00,26,,1036
4630,834519,693522,2021-12-30,200,200,,,,,,,,2021-12-30 22:00:00,2021-12-30 22:00:00,31,,1036
4631,834519,693522,2022-01-01,200,200,,,,,,,,2022-01-01 22:00:00,2022-01-01 22:00:00,23,,1036
4632,834519,693522,2022-01-02,200,200,,,,,,,,2022-01-02 22:00:00,2022-01-02 22:00:00,24,,1036
4633,834519,693522,2022-01-04,200,200,,,,,,,,2022-01-04 22:00:00,2022-01-04 22:00:00,43,,1036
4634,834519,693522,2022-01-06,200,200,,,,,,,,2022-01-06 22:00:00,2022-01-06 22:00:00,16,,1036
4635,834519,693522,2022-01-07,200,200,,,,,,,,2022-01-07 22:00:00,2022-01-07 22:00:00,44,,1036
4636,834519,693522,2022-01-08,200,200,,,,,,,,2022-01-08 22:00:00,2022-01-08 22:00:00,42,,1036
4637,834519,693522,2022-01-09,200,200,,,,,,,,2022-01-09 22:00:00,2022-01-09 22:00:00,43,,1036
4638,834519,693522,2022-01-10,200,200,,,,,,,,2022-01-10 22:00:00,2022-01-10 22:00:00,15,,1036
4639,834519,693522,2022-01-11,200,200,,,,,,,,2022-01-11 22:00:00,2022-01-11 22:00:00,18,,1036
4640,834519,693522,2022-01-13,200,200,,,,,,,,2022-01-13 22:00:00,2022-01-13 22:00:00,73,,1036
4641,834519,693522,2022-01-14,200,200,,,,,,,,2022-01-14 22:00:00,2022-01-14 22:00:00,15,,1036
4642,834519,693522,2022-01-15,200,200,,,,,,,,2022-01-15 22:00:00,2022-01-15 22:00:00,60,,1036
4643,834519,693522,2022-01-16,200,200,,,,,,,,2022-01-16 22:00:00,2022-01-16 22:00:00,26,,1036
4644,834519,693522,2022-01-18,200,200,,,,,,,,2022-01-18 22:00:00,2022-01-18 22:00:00,14,,1036
4645,834519,693522,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,21,,1036
4646,834519,693522,2022-01-20,200,200,,,,,,,,2022-01-20 22:00:00,2022-01-20 22:00:00,15,,1036
4647,834519,693522,2022-01-22,200,200,,,,,,,,2022-01-22 22:00:00,2022-01-22 22:00:00,21,,1036
4648,834519,693522,2022-01-24,200,200,,,,,,,,2022-01-24 22:00:00,2022-01-24 22:00:00,31,,1036
4649,834519,693522,2022-01-25,200,200,,,,,,,,2022-01-25 22:00:00,2022-01-25 22:00:00,30,,1036
4650,834519,693522,2022-01-26,200,200,,,,,,,,2022-01-26 22:00:00,2022-01-26 22:00:00,82,,1036
4651,834519,693522,2022-01-27,200,200,,,,,,,,2022-01-27 22:00:00,2022-01-27 22:00:00,23,,1036
4652,834519,693522,2022-01-28,200,200,,,,,,,,2022-01-28 22:00:00,2022-01-28 22:00:00,98,,1036
4653,834519,693522,2022-01-29,200,200,,,,,,,,2022-01-29 22:00:00,2022-01-29 22:00:00,30,,1036
4654,834519,693522,2022-01-31,200,200,,,,,,,,2022-01-31 22:00:00,2022-01-31 22:00:00,18,,1036
4655,834519,693522,2022-02-01,200,200,,,,,,,,2022-02-01 22:00:00,2022-02-01 22:00:00,29,,1036
4656,834519,693522,2022-02-02,200,200,,,,,,,,2022-02-02 22:00:00,2022-02-02 22:00:00,14,,1036
4657,834519,693522,2022-02-04,200,200,,,,,,,,2022-02-04 22:00:00,2022-02-04 22:00:00,43,,1036
4658,834519,693522,2022-02-05,200,200,,,,,,,,2022-02-05 22:00:00,2022-02-05 22:00:00,23,,1036
4659,834519,693522,2022-02-06,200,200,,,,,,,,2022-02-06 22:00:00,2022-02-06 22:00:00,59,,1036
4660,834519,693522,2022-02-07,200,200,,,,,,,,2022-02-07 22:00:00,2022-02-07 22:00:00,42,,1036
4661,834519,693522,2022-02-11,200,200,,,,,,,,2022-02-11 22:00:00,2022-02-11 22:00:00,84,,1036
4662,834519,693522,2022-02-12,200,200,,,,,,,,2022-02-12 22:00:00,2022-02-12 22:00:00,84,,1036
4663,834519,693522,2022-02-13,200,200,,,,,,,,2022-02-13 22:00:00,2022-02-13 22:00:00,28,,1036
4664,834519,693522,2022-02-14,200,200,,,,,,,,2022-02-14 22:00:00,2022-02-14 22:00:00,17,,1036
4665,834519,693522,2022-02-15,200,200,,,,,,,,2022-02-15 22:00:00,2022-02-15 22:00:00,11,,1036
4666,834518,693630,2021-12-22,200,200,,,,,,,,2021-12-22 22:00:00,2021-12-22 22:00:00,43,,1036
4667,834518,693630,2021-12-23,200,200,,,,,,,,2021-12-23 22:00:00,2021-12-23 22:00:00,14,,1036
4668,834518,693630,2021-12-24,200,200,,,,,,,,2021-12-24 22:00:00,2021-12-24 22:00:00,20,,1036
4669,834518,693630,2021-12-26,200,200,,,,,,,,2021-12-26 22:00:00,2021-12-26 22:00:00,82,,1036
4670,834518,693630,2021-12-27,200,200,,,,,,,,2021-12-27 22:00:00,2021-12-27 22:00:00,84,,1036
4671,834518,693630,2021-12-28,200,200,,,,,,,,2021-12-28 22:00:00,2021-12-28 22:00:00,30,,1036
4672,834518,693630,2021-12-30,200,200,,,,,,,,2021-12-30 22:00:00,2021-12-30 22:00:00,27,,1036
4673,834518,693630,2022-01-01,200,200,,,,,,,,2022-01-01 22:00:00,2022-01-01 22:00:00,15,,1036
4674,834518,693630,2022-01-02,200,200,,,,,,,,2022-01-02 22:00:00,2022-01-02 22:00:00,22,,1036
4675,834518,693630,2022-01-03,200,200,,,,,,,,2022-01-03 22:00:00,2022-01-03 22:00:00,94,,1036
4676,834518,693630,2022-01-04,200,200,,,,,,,,2022-01-04 22:00:00,2022-01-04 22:00:00,30,,1036
4677,834518,693630,2022-01-05,200,200,,,,,,,,2022-01-05 22:00:00,2022-01-05 22:00:00,0,,1036
4678,834518,693630,2022-01-06,200,200,,,,,,,,2022-01-06 22:00:00,2022-01-06 22:00:00,14,,1036
4679,834518,693630,2022-01-07,200,200,,,,,,,,2022-01-07 22:00:00,2022-01-07 22:00:00,20,,1036
4680,834518,693630,2022-01-12,200,200,,,,,,,,2022-01-12 22:00:00,2022-01-12 22:00:00,0,,1036
4681,834518,693630,2022-01-13,200,200,,,,,,,,2022-01-13 22:00:00,2022-01-13 22:00:00,28,,1036
4682,834518,693630,2022-01-14,200,200,,,,,,,,2022-01-14 22:00:00,2022-01-14 22:00:00,45,,1036
4683,834518,693630,2022-01-15,200,200,,,,,,,,2022-01-15 22:00:00,2022-01-15 22:00:00,18,,1036
4684,834518,693630,2022-01-16,200,200,,,,,,,,2022-01-16 22:00:00,2022-01-16 22:00:00,13,,1036
4685,834518,693630,2022-01-17,200,200,,,,,,,,2022-01-17 22:00:00,2022-01-17 22:00:00,28,,1036
4686,834518,693630,2022-01-18,200,200,,,,,,,,2022-01-18 22:00:00,2022-01-18 22:00:00,73,,1036
4687,834518,693630,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,26,,1036
4688,834518,693630,2022-01-22,200,200,,,,,,,,2022-01-22 22:00:00,2022-01-22 22:00:00,13,,1036
4689,834518,693630,2022-01-23,200,200,,,,,,,,2022-01-23 22:00:00,2022-01-23 22:00:00,73,,1036
4690,834518,693630,2022-01-24,200,200,,,,,,,,2022-01-24 22:00:00,2022-01-24 22:00:00,22,,1036
4691,834518,693630,2022-01-25,200,200,,,,,,,,2022-01-25 22:00:00,2022-01-25 22:00:00,16,,1036
4692,834518,693630,2022-01-26,200,200,,,,,,,,2022-01-26 22:00:00,2022-01-26 22:00:00,84,,1036
4693,834518,693630,2022-01-27,200,200,,,,,,,,2022-01-27 22:00:00,2022-01-27 22:00:00,17,,1036
4694,834518,693630,2022-01-28,200,200,,,,,,,,2022-01-28 22:00:00,2022-01-28 22:00:00,31,,1036
4695,834518,693630,2022-01-30,200,200,,,,,,,,2022-01-30 22:00:00,2022-01-30 22:00:00,15,,1036
4696,834518,693630,2022-01-31,200,200,,,,,,,,2022-01-31 22:00:00,2022-01-31 22:00:00,82,,1036
4697,834518,693630,2022-02-02,200,200,,,,,,,,2022-02-02 22:00:00,2022-02-02 22:00:00,64,,1036
4698,834518,693630,2022-02-03,200,200,,,,,,,,2022-02-03 22:00:00,2022-02-03 22:00:00,99,,1036
4699,834518,693630,2022-02-04,200,200,,,,,,,,2022-02-04 22:00:00,2022-02-04 22:00:00,28,,1036
4700,834518,693630,2022-02-05,200,200,,,,,,,,2022-02-05 22:00:00,2022-02-05 22:00:00,64,,1036
4701,834518,693630,2022-02-06,200,200,,,,,,,,2022-02-06 22:00:00,2022-02-06 22:00:00,21,,1036
4702,834518,693630,2022-02-07,200,200,,,,,,,,2022-02-07 22:00:00,2022-02-07 22:00:00,49,,1036
4703,834518,693630,2022-02-08,200,200,,,,,,,,2022-02-08 22:00:00,2022-02-08 22:00:00,73,,1036
4704,834518,693630,2022-02-09,200,200,,,,,,,,2022-02-09 22:00:00,2022-02-09 22:00:00,94,,1036
4705,834518,693630,2022-02-10,200,200,,,,,,,,2022-02-10 22:00:00,2022-02-10 22:00:00,23,,1036
4706,834518,693630,2022-02-11,200,200,,,,,,,,2022-02-11 22:00:00,2022-02-11 22:00:00,13,,1036
4707,834518,693630,2022-02-14,200,200,,,,,,,,2022-02-14 22:00:00,2022-02-14 22:00:00,17,,1036
4708,834517,693910,2021-12-23,200,200,,,,,,,,2021-12-23 22:00:00,2021-12-23 22:00:00,0,,1036
4709,834517,693910,2021-12-30,200,200,,,,,,,,2021-12-30 22:00:00,2021-12-30 22:00:00,62,,1036
4710,834517,693910,2022-01-01,200,200,,,,,,,,2022-01-01 22:00:00,2022-01-01 22:00:00,21,,1036
4711,834517,693910,2022-01-02,200,200,,,,,,,,2022-01-02 22:00:00,2022-01-02 22:00:00,43,,1036
4712,834517,693910,2022-01-05,200,200,,,,,,,,2022-01-05 22:00:00,2022-01-05 22:00:00,22,,1036
4713,834517,693910,2022-01-09,200,200,,,,,,,,2022-01-09 22:00:00,2022-01-09 22:00:00,62,,1036
4714,834517,693910,2022-01-14,200,200,,,,,,,,2022-01-14 22:00:00,2022-01-14 22:00:00,20,,1036
4715,834517,693910,2022-01-16,200,200,,,,,,,,2022-01-16 22:00:00,2022-01-16 22:00:00,0,,1036
4716,834517,693910,2022-01-19,200,200,,,,,,,,2022-01-19 22:00:00,2022-01-19 22:00:00,20,,1036
4717,834517,693910,2022-01-20,200,200,,,,,,,,2022-01-20 22:00:00,2022-01-20 22:00:00,27,,1036
4718,834517,693910,2022-01-22,200,200,,,,,,,,2022-01-22 22:00:00,2022-01-22 22:00:00,24,,1036
4719,834517,693910,2022-01-31,200,200,,,,,,,,2022-01-31 22:00:00,2022-01-31 22:00:00,84,,1036
4720,834517,693910,2022-02-04,200,200,,,,,,,,2022-02-04 22:00:00,2022-02-04 22:00:00,32,,1036
4721,834517,693910,2022-02-09,200,200,,,,,,,,2022-02-09 22:00:00,2022-02-09 22:00:00,11,,1036
4722,834517,693910,2022-02-11,200,200,,,,,,,,2022-02-11 22:00:00,2022-02-11 22:00:00,62,,1036
4723,834517,693910,2022-02-13,200,200,,,,,,,,2022-02-13 22:00:00,2022-02-13 22:00:00,32,,1036
4724,834517,693910,2022-02-16,200,200,,,,,,,,2022-02-16 22:00:00,2022-02-16 22:00:00,26,,1036
4725,834517,693910,2022-02-19,200,200,,,,,,,,2022-02-19 22:00:00,2022-02-19 22:00:00,64,,1036
