YouthEducationStatusID,EnrollmentID,PersonalID,InformationDate,CurrentSchoolAttend,MostRecentEdStatus,CurrentEdStatus,DataCollectionStage,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
848865_3,848865,672060,2022-07-06,,,,3,2022-05-01 10:34:48,2022-07-11 09:36:17,30,,MERGED-ID
835054_1,835054,672960,2021-12-29,,,,1,2021-12-29 13:51:30,2022-04-07 20:01:39,30,,MERGED-ID
835054_3,835054,672960,2022-04-05,,,,3,2021-12-29 13:51:30,2022-04-07 20:01:39,30,,MERGED-ID
846718_1,846718,672960,2022-04-06,,,,1,2022-04-07 20:02:53,2022-09-02 04:17:35,30,,MERGED-ID
846718_3,846718,672960,2022-09-01,,,,3,2022-04-07 20:02:53,2022-09-02 04:17:35,30,,MERGED-ID
818984_1,818984,673490,2021-07-19,,,,1,2021-07-19 14:13:00,2021-10-26 16:10:05,27,,MERGED-ID
818984_3,818984,673490,2021-10-26,,,,3,2021-07-19 14:13:00,2021-10-26 16:10:05,27,,MERGED-ID
857277_1,857277,676309,2022-07-22,,,,1,2022-07-22 21:11:25,2022-09-05 23:00:48,27,,MERGED-ID
857277_3,857277,676309,2022-09-05,,,,3,2022-07-22 21:11:25,2022-09-05 23:00:48,27,,MERGED-ID
834003_1,834003,678373,2021-12-16,,,,1,2021-12-16 15:27:17,2022-02-10 10:50:15,16,,MERGED-ID
834003_3,834003,678373,2022-02-08,,,,3,2021-12-16 15:27:17,2022-02-10 10:50:15,16,,MERGED-ID
846011_1,846011,681868,2022-04-01,,,,1,2022-04-01 19:00:11,2022-06-08 21:19:25,30,,MERGED-ID
846011_3,846011,681868,2022-05-27,,,,3,2022-04-01 19:00:11,2022-06-08 21:19:25,30,,MERGED-ID
856717_1,856717,682306,2022-07-18,,,,1,2022-07-18 22:19:51,2022-09-09 02:43:10,30,,MERGED-ID
856717_3,856717,682306,2022-09-08,,,,3,2022-07-18 22:19:51,2022-09-09 02:43:10,30,,MERGED-ID
816798_1,816798,684617,2021-06-25,,,,1,2021-06-25 18:04:34,2021-10-09 01:28:33,16,,MERGED-ID
816798_3,816798,684617,2021-10-07,,,,3,2021-06-25 18:04:34,2021-10-09 01:28:33,16,,MERGED-ID
859419_1,859419,685256,2022-08-12,,,,1,2022-08-12 19:11:08,2022-08-12 19:11:08,30,,MERGED-ID
834401_1,834401,685281,2021-12-21,,,,1,2021-12-21 18:48:27,2022-02-08 11:56:58,27,,MERGED-ID
834401_3,834401,685281,2022-02-07,,,,3,2021-12-21 18:48:27,2022-02-08 11:56:58,27,,MERGED-ID
848653_1,848653,685583,2022-04-27,,,,1,2022-04-27 20:46:29,2022-07-01 10:32:02,28,,MERGED-ID
848653_3,848653,685583,2022-06-14,,,,3,2022-04-27 20:46:29,2022-07-01 10:32:02,28,,MERGED-ID
820338_1,820338,686444,2021-07-30,,,,1,2021-07-30 09:54:51,2021-10-12 18:04:48,16,,MERGED-ID
820338_3,820338,686444,2021-10-11,,,,3,2021-07-30 09:54:51,2021-10-12 18:04:48,16,,MERGED-ID
820457_1,820457,686505,2021-08-01,,,,1,2021-08-01 22:36:50,2021-10-09 14:40:23,27,,MERGED-ID
820457_3,820457,686505,2021-10-09,,,,3,2021-08-01 22:36:50,2021-10-09 14:40:23,27,,MERGED-ID
822377_1,822377,687121,2021-08-20,,,,1,2021-08-20 15:05:24,2021-10-09 00:29:30,16,,MERGED-ID
822377_3,822377,687121,2021-10-06,,,,3,2021-08-20 15:05:24,2021-10-09 00:29:30,16,,MERGED-ID
824573_1,824573,687130,2021-08-28,,,,1,2021-09-14 09:28:51,2021-10-22 20:01:07,16,,MERGED-ID
824573_3,824573,687130,2021-10-21,,,,3,2021-09-14 09:28:51,2021-10-22 20:01:07,16,,MERGED-ID
821827_1,821827,687157,2021-08-08,,,,1,2021-08-16 13:08:07,2021-10-12 18:21:49,16,,MERGED-ID
821827_3,821827,687157,2021-10-12,,,,3,2021-08-16 13:08:07,2021-10-12 18:21:49,16,,MERGED-ID
824637_1,824637,687432,2021-09-08,,,,1,2021-09-14 11:31:51,2021-12-14 20:07:59,27,,MERGED-ID
824637_3,824637,687432,2021-12-14,,,,3,2021-09-14 11:31:51,2021-12-14 20:07:59,27,,MERGED-ID
859396_1,859396,687494,2022-06-06,,,,1,2022-08-12 12:08:35,2022-08-12 12:22:12,30,,MERGED-ID
859396_3,859396,687494,2022-08-10,,,,3,2022-08-12 12:08:35,2022-08-12 12:22:12,30,,MERGED-ID
823101_1,823101,687798,2021-08-27,,,,1,2021-08-27 15:06:14,2021-11-17 17:29:25,27,,MERGED-ID
823101_3,823101,687798,2021-11-12,,,,3,2021-08-27 15:06:14,2021-11-17 17:29:25,27,,MERGED-ID
826247_1,826247,688403,2021-09-20,,,,1,2021-09-29 16:17:50,2021-11-20 11:09:10,27,,MERGED-ID
826247_3,826247,688403,2021-11-18,,,,3,2021-09-29 16:17:50,2021-11-20 11:09:10,27,,MERGED-ID
824271_1,824271,688499,2021-09-09,,,,1,2021-09-09 20:25:11,2021-11-01 07:34:31,16,,MERGED-ID
824271_3,824271,688499,2021-10-31,,,,3,2021-09-09 20:25:11,2021-11-01 07:34:31,16,,MERGED-ID
826253_1,826253,689253,2021-09-29,,,,1,2021-09-29 19:59:52,2021-11-27 15:16:22,16,,MERGED-ID
826253_3,826253,689253,2021-11-13,,,,3,2021-09-29 19:59:52,2021-11-27 15:16:22,16,,MERGED-ID
825880_1,825880,689443,2021-09-25,,,,1,2021-09-25 21:42:27,2021-11-13 14:57:19,27,,MERGED-ID
825880_3,825880,689443,2021-11-10,,,,3,2021-09-25 21:42:27,2021-11-13 14:57:19,27,,MERGED-ID
849862_1,849862,689664,2022-05-11,,,,1,2022-05-11 03:37:57,2022-06-27 22:47:04,30,,MERGED-ID
849862_3,849862,689664,2022-06-25,,,,3,2022-05-11 03:37:57,2022-06-27 22:47:04,30,,MERGED-ID
859337_1,859337,689664,2022-08-11,,,,1,2022-08-12 02:30:35,2022-08-12 02:30:35,30,,MERGED-ID
826453_1,826453,689803,2021-09-30,,,,1,2021-09-30 18:59:58,2021-12-28 12:29:56,29,,MERGED-ID
826453_3,826453,689803,2021-12-19,,,,3,2021-09-30 18:59:58,2021-12-28 12:29:56,29,,MERGED-ID
840710_1,840710,690271,2022-02-11,,,,1,2022-02-12 12:33:57,2022-04-06 19:29:04,30,,MERGED-ID
840710_3,840710,690271,2022-04-05,,,,3,2022-02-12 12:33:57,2022-04-06 19:29:04,30,,MERGED-ID
827971_1,827971,690592,2021-10-15,,,,1,2021-10-15 17:38:36,2022-02-16 17:36:10,16,,MERGED-ID
827971_3,827971,690592,2022-02-15,,,,3,2021-10-15 17:38:36,2022-02-16 17:36:10,16,,MERGED-ID
827973_1,827973,690593,2021-10-15,,,,1,2021-10-15 18:40:37,2022-03-17 16:22:01,27,,MERGED-ID
827973_3,827973,690593,2022-03-11,,,,3,2021-10-15 18:40:37,2022-03-17 16:22:01,27,,MERGED-ID
828552_1,828552,690904,2021-10-23,,,,1,2021-10-24 04:22:40,2021-12-11 08:45:33,27,,MERGED-ID
828552_3,828552,690904,2021-12-09,,,,3,2021-10-24 04:22:40,2021-12-11 08:45:33,27,,MERGED-ID
831080_1,831080,691436,2021-11-17,,,,1,2021-11-17 16:50:10,2022-01-13 12:49:08,16,,MERGED-ID
831080_3,831080,691436,2022-01-13,,,,3,2021-11-17 16:50:10,2022-01-13 12:49:08,16,,MERGED-ID
829522_1,829522,691448,2021-11-02,,,,1,2021-11-02 18:15:07,2022-02-03 16:35:49,16,,MERGED-ID
829522_3,829522,691448,2022-02-03,,,,3,2021-11-02 18:15:07,2022-02-03 16:35:49,16,,MERGED-ID
830625_1,830625,692069,2021-11-12,,,,1,2021-11-12 22:43:51,2022-01-22 16:55:25,16,,MERGED-ID
830625_3,830625,692069,2022-01-21,,,,3,2021-11-12 22:43:51,2022-01-22 16:55:25,16,,MERGED-ID
830739_1,830739,692107,2021-11-14,,,,1,2021-11-15 15:04:57,2022-01-05 04:31:17,27,,MERGED-ID
830739_3,830739,692107,2022-01-03,,,,3,2021-11-15 15:04:57,2022-01-05 04:31:17,27,,MERGED-ID
830746_1,830746,692112,2021-11-12,,,,1,2021-11-15 15:49:12,2022-01-20 15:16:11,16,,MERGED-ID
830746_3,830746,692112,2022-01-07,,,,3,2021-11-15 15:49:12,2022-01-20 15:16:11,16,,MERGED-ID
833867_1,833867,692421,2021-12-15,,,,1,2021-12-15 19:02:34,2022-02-16 11:29:01,16,,MERGED-ID
833867_3,833867,692421,2022-02-15,,,,3,2021-12-15 19:02:34,2022-02-16 11:29:01,16,,MERGED-ID
846054_1,846054,692622,2022-04-02,,,,1,2022-04-03 05:52:47,2022-07-06 16:40:06,30,,MERGED-ID
846054_3,846054,692622,2022-07-05,,,,3,2022-04-03 05:52:47,2022-07-06 16:40:06,30,,MERGED-ID
834653_1,834653,692792,2021-12-24,,,,1,2021-12-24 16:01:08,2022-03-04 13:40:17,16,,MERGED-ID
834653_3,834653,692792,2022-03-03,,,,3,2021-12-24 16:01:08,2022-03-04 13:40:17,16,,MERGED-ID
852415_1,852415,692828,2022-06-07,,,,1,2022-06-07 20:53:17,2022-08-07 06:13:31,30,,MERGED-ID
852415_3,852415,692828,2022-08-06,,,,3,2022-06-07 20:53:17,2022-08-07 06:13:31,30,,MERGED-ID
834009_1,834009,692881,2021-12-16,,,,1,2021-12-16 16:54:47,2022-03-02 12:02:07,16,,MERGED-ID
834009_3,834009,692881,2022-03-01,,,,3,2021-12-16 16:54:47,2022-03-02 12:02:07,16,,MERGED-ID
838693_1,838693,693006,2022-01-10,,,,1,2022-01-27 13:33:29,2022-03-07 12:35:26,16,,MERGED-ID
838693_3,838693,693006,2022-03-06,,,,3,2022-01-27 13:33:29,2022-03-07 12:35:26,16,,MERGED-ID
832616_1,832616,693009,2021-12-03,,,,1,2021-12-04 09:26:13,2022-02-16 17:19:31,16,,MERGED-ID
832616_3,832616,693009,2022-02-15,,,,3,2021-12-04 09:26:13,2022-02-16 17:19:31,16,,MERGED-ID
832635_1,832635,693017,2021-12-01,,,,1,2021-12-05 21:22:16,2022-03-23 10:41:59,16,,MERGED-ID
832635_3,832635,693017,2022-03-22,,,,3,2021-12-05 21:22:16,2022-03-23 10:41:59,16,,MERGED-ID
833099_1,833099,693241,2021-12-08,,,,1,2021-12-08 17:36:58,2022-02-03 16:15:17,16,,MERGED-ID
833099_3,833099,693241,2022-02-01,,,,3,2021-12-08 17:36:58,2022-02-03 16:15:17,16,,MERGED-ID
834519_1,834519,693522,2021-12-22,,,,1,2021-12-22 19:55:40,2022-02-16 11:46:15,16,,MERGED-ID
834519_3,834519,693522,2022-02-15,,,,3,2021-12-22 19:55:40,2022-02-16 11:46:15,16,,MERGED-ID
834518_1,834518,693630,2021-12-22,,,,1,2021-12-22 19:30:31,2022-02-14 15:52:24,29,,MERGED-ID
834518_3,834518,693630,2022-02-14,,,,3,2021-12-22 19:30:31,2022-02-14 15:52:24,29,,MERGED-ID
834517_1,834517,693910,2021-12-22,,,,1,2021-12-22 18:56:21,2022-03-23 10:54:14,16,,MERGED-ID
834517_3,834517,693910,2022-03-22,,,,3,2021-12-22 18:56:21,2022-03-23 10:54:14,16,,MERGED-ID
834677_1,834677,693979,2021-12-26,,,,1,2021-12-26 17:47:33,2022-02-16 17:16:42,16,,MERGED-ID
834677_3,834677,693979,2022-02-15,,,,3,2021-12-26 17:47:33,2022-02-16 17:16:42,16,,MERGED-ID
863529_1,863529,694799,2022-04-13,,,,1,2022-09-21 12:18:30,2022-09-21 12:22:29,30,,MERGED-ID
863529_3,863529,694799,2022-09-19,,,,3,2022-09-21 12:18:30,2022-09-21 12:22:29,30,,MERGED-ID
837416_1,837416,695090,2022-01-16,,,,1,2022-01-18 14:40:16,2022-03-05 12:36:13,27,,MERGED-ID
837416_3,837416,695090,2022-03-04,,,,3,2022-01-18 14:40:16,2022-03-05 12:36:13,27,,MERGED-ID
837470_1,837470,695107,2022-01-13,,,,1,2022-01-19 01:55:07,2022-04-09 10:16:32,27,,MERGED-ID
837470_3,837470,695107,2022-04-08,,,,3,2022-01-19 01:55:07,2022-04-09 10:16:32,27,,MERGED-ID
837908_1,837908,695284,2022-01-20,,,,1,2022-01-21 14:55:58,2022-03-17 15:28:56,27,,MERGED-ID
837908_3,837908,695284,2022-03-15,,,,3,2022-01-21 14:55:58,2022-03-17 15:28:56,27,,MERGED-ID
837951_1,837951,695302,2022-01-23,,,,1,2022-01-23 17:55:20,2022-03-15 10:44:32,29,,MERGED-ID
837951_3,837951,695302,2022-03-15,,,,3,2022-01-23 17:55:20,2022-03-15 10:44:32,29,,MERGED-ID
845968_1,845968,695368,2022-03-29,,,,1,2022-04-01 13:24:06,2022-06-04 14:26:09,30,,MERGED-ID
845968_3,845968,695368,2022-06-03,,,,3,2022-04-01 13:24:06,2022-06-04 14:26:09,30,,MERGED-ID
840236_1,840236,696168,2022-02-07,,,,1,2022-02-09 05:58:09,2022-04-09 10:02:00,27,,MERGED-ID
840236_3,840236,696168,2022-04-06,,,,3,2022-02-09 05:58:09,2022-04-09 10:02:00,27,,MERGED-ID
841214_1,841214,696551,2022-02-09,,,,1,2022-02-17 11:26:47,2022-08-07 06:11:51,30,,MERGED-ID
841214_3,841214,696551,2022-08-04,,,,3,2022-02-17 11:26:47,2022-08-07 06:11:51,30,,MERGED-ID
857678_1,857678,696801,2022-07-27,,,,1,2022-07-28 02:56:55,2022-07-28 02:56:55,30,,MERGED-ID
843067_1,843067,696802,2022-03-07,,,,1,2022-03-07 18:26:52,2022-06-14 16:29:25,30,,MERGED-ID
843067_3,843067,696802,2022-05-31,,,,3,2022-03-07 18:26:52,2022-06-14 16:29:25,30,,MERGED-ID
842931_1,842931,697198,2022-03-07,,,,1,2022-03-07 10:40:22,2022-04-27 12:07:43,27,,MERGED-ID
842931_3,842931,697198,2022-04-21,,,,3,2022-03-07 10:40:22,2022-04-27 12:07:43,27,,MERGED-ID
847454_1,847454,697375,2022-04-15,,,,1,2022-04-15 14:39:00,2022-06-05 08:28:00,30,,MERGED-ID
847454_3,847454,697375,2022-06-04,,,,3,2022-04-15 14:39:00,2022-06-05 08:28:00,30,,MERGED-ID
844071_1,844071,697484,2022-03-11,,,,1,2022-03-16 16:16:16,2022-05-08 14:24:50,27,,MERGED-ID
844071_3,844071,697484,2022-05-08,,,,3,2022-03-16 16:16:16,2022-05-08 14:24:50,27,,MERGED-ID
844355_1,844355,697829,2022-03-17,,,,1,2022-03-19 18:41:11,2022-05-06 14:27:18,27,,MERGED-ID
844355_3,844355,697829,2022-05-06,,,,3,2022-03-19 18:41:11,2022-05-06 14:27:18,27,,MERGED-ID
845150_1,845150,698076,2022-03-25,,,,1,2022-03-26 09:15:15,2022-08-11 23:32:41,30,,MERGED-ID
845150_3,845150,698076,2022-08-11,,,,3,2022-03-26 09:15:15,2022-08-11 23:32:41,30,,MERGED-ID
847042_1,847042,699017,2022-04-11,,,,1,2022-04-11 19:03:03,2022-06-08 10:30:45,30,,MERGED-ID
847042_3,847042,699017,2022-06-07,,,,3,2022-04-11 19:03:03,2022-06-08 10:30:45,30,,MERGED-ID
847413_1,847413,699202,2022-04-14,,,,1,2022-04-15 10:55:11,2022-07-04 10:17:58,30,,MERGED-ID
847413_3,847413,699202,2022-07-01,,,,3,2022-04-15 10:55:11,2022-07-04 10:17:58,30,,MERGED-ID
849581_1,849581,699282,2022-05-05,,,,1,2022-05-08 14:38:04,2022-08-26 12:48:44,26,,MERGED-ID
849581_3,849581,699282,2022-06-22,,,,3,2022-05-08 14:38:04,2022-08-26 12:48:44,26,,MERGED-ID
847758_1,847758,699348,2022-04-17,,,,1,2022-04-19 14:34:21,2022-07-01 10:28:28,28,,MERGED-ID
847758_3,847758,699348,2022-06-30,,,,3,2022-04-19 14:34:21,2022-07-01 10:28:28,28,,MERGED-ID
847782_1,847782,699357,2022-04-19,,,,1,2022-04-19 19:29:40,2022-07-01 10:13:04,28,,MERGED-ID
847782_3,847782,699357,2022-06-30,,,,3,2022-04-19 19:29:40,2022-07-01 10:13:04,28,,MERGED-ID
852863_1,852863,699475,2022-06-10,,,,1,2022-06-10 21:27:33,2022-07-29 14:13:28,30,,MERGED-ID
852863_3,852863,699475,2022-07-29,,,,3,2022-06-10 21:27:33,2022-07-29 14:13:28,30,,MERGED-ID
855246_1,855246,700440,2022-06-30,,,,1,2022-07-03 10:40:36,2022-09-14 02:24:31,30,,MERGED-ID
855246_3,855246,700440,2022-09-13,,,,3,2022-07-03 10:40:36,2022-09-14 02:24:31,30,,MERGED-ID
852771_1,852771,700655,2022-05-15,,,,1,2022-06-10 13:17:41,2022-08-05 20:17:10,30,,MERGED-ID
852771_3,852771,700655,2022-08-01,,,,3,2022-06-10 13:17:41,2022-08-05 20:17:10,30,,MERGED-ID
850242_1,850242,700668,2022-05-15,,,,1,2022-05-15 22:29:17,2022-07-04 10:14:23,30,,MERGED-ID
850242_3,850242,700668,2022-06-30,,,,3,2022-05-15 22:29:17,2022-07-04 10:14:23,30,,MERGED-ID
850489_1,850489,700831,2022-05-17,,,,1,2022-05-17 16:45:47,2022-07-03 10:50:39,23,,MERGED-ID
850489_3,850489,700831,2022-07-01,,,,3,2022-05-17 16:45:47,2022-07-03 10:50:39,23,,MERGED-ID
850495_1,850495,700835,2022-05-17,,,,1,2022-05-17 20:59:32,2022-07-15 21:52:56,30,,MERGED-ID
850495_3,850495,700835,2022-07-14,,,,3,2022-05-17 20:59:32,2022-07-15 21:52:56,30,,MERGED-ID
856562_1,856562,700835,2022-07-15,,,,1,2022-07-15 21:53:11,2022-09-09 02:40:52,30,,MERGED-ID
856562_3,856562,700835,2022-08-30,,,,3,2022-07-15 21:53:11,2022-09-09 02:40:52,30,,MERGED-ID
853104_1,853104,700836,2022-06-12,,,,1,2022-06-13 22:09:08,2022-06-13 22:09:08,30,,MERGED-ID
850640_1,850640,700889,2022-05-16,,,,1,2022-05-18 22:44:46,2022-08-07 06:15:29,30,,MERGED-ID
850640_3,850640,700889,2022-08-05,,,,3,2022-05-18 22:44:46,2022-08-07 06:15:29,30,,MERGED-ID
853801_1,853801,702026,2022-06-19,,,,1,2022-06-20 09:52:38,2022-06-20 09:52:38,30,,MERGED-ID
853639_1,853639,702368,2022-06-16,,,,1,2022-06-16 20:58:03,2022-08-07 06:16:27,30,,MERGED-ID
853639_3,853639,702368,2022-08-05,,,,3,2022-06-16 20:58:03,2022-08-07 06:16:27,30,,MERGED-ID
855240_1,855240,702399,2022-07-01,,,,1,2022-07-03 10:11:45,2022-09-07 13:06:33,30,,MERGED-ID
855240_3,855240,702399,2022-09-06,,,,3,2022-07-03 10:11:45,2022-09-07 13:06:33,30,,MERGED-ID
858758_1,858758,702509,2022-08-05,,,,1,2022-08-05 21:34:42,2022-08-05 21:34:42,30,,MERGED-ID
855239_1,855239,703349,2022-06-30,,,,1,2022-07-03 09:52:07,2022-07-03 09:52:07,23,,MERGED-ID
855295_1,855295,703350,2022-07-05,,,,1,2022-07-05 08:45:43,2022-07-05 08:45:43,30,,MERGED-ID
861950_1,861950,705720,2022-08-09,,,,1,2022-09-06 15:37:52,2022-09-06 15:37:53,23,,MERGED-ID
859429_1,859429,705933,2022-08-13,,,,1,2022-08-13 20:14:04,2022-08-13 20:14:04,30,,MERGED-ID
