"RowTotal","Gender","Race","Ethnicity","VetStatus","DisabilityStatus","CHTime","CHTimeStatus","DVStatus","ESTAgeMin","ESTAgeMax","HHTypeEST","HoHEST","AdultEST","HHChronicEST","HHVetEST","HHDisabilityEST","HHFleeingDVEST","HHAdultAgeAOEST","HHAdultAgeACEST","HHParentEST","AC3PlusEST","AHAREST","AHARHoHEST","RRHAgeMin","RRHAgeMax","HHTypeRRH","HoHRRH","AdultRRH","HHChronicRRH","HHVetRRH","HHDisabilityRRH","HHFleeingDVRRH","HHAdultAgeAORRH","HHAdultAgeACRRH","HHParentRRH","AC3PlusRRH","AHARRRH","AHARHoHRRH","PSHAgeMin","PSHAgeMax","HHTypePSH","HoHPSH","AdultPSH","HHChronicPSH","HHVetPSH","HHDisabilityPSH","HHFleeingDVPSH","HHAdultAgeAOPSH","HHAdultAgeACPSH","HHParentPSH","AC3PlusPSH","AHARPSH","AHARHoHPSH","ReportID"
2,2,6,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,64,64,1,1,-1,-1,1,1,-1,55,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,0,1,1,0,-1,3,65,65,1,1,1,-1,1,1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,0,1,1,270,99,3,54,54,1,1,1,-1,1,1,-1,25,-1,-1,0,1,1,54,54,1,1,1,-1,1,1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,0,1,1,365,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,-1,1,1,1,-1,25,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,0,1,99,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,1,0,0,365,1,0,54,54,1,1,1,-1,-1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,1,0,1,0,-1,3,34,34,1,1,1,-1,-1,1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,1,0,1,365,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,-1,1,-1,1,-1,25,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,6,98,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,44,44,1,1,-1,-1,1,1,-1,25,-1,-1,0,-1,-1,12345
1,2,98,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,21,21,1,1,1,-1,-1,-1,-1,18,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,98,0,1,0,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,98,0,1,0,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,1,-1,1,-1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,2,98,0,1,0,365,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,64,64,1,1,1,-1,1,-1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,0,0,-1,0,0,-1,0,17,17,3,3,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,1,-1,-1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,0,0,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,0,0,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,1,-1,1,-1,1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,0,0,1,1,0,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,1,-1,1,1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,1,1,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,44,44,1,1,1,-1,-1,1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,2,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,21,21,1,1,1,-1,-1,-1,1,18,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,2,0,1,0,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,2,0,1,0,0,99,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,64,64,1,1,1,-1,1,-1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,2,0,1,0,0,99,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,64,64,1,1,-1,-1,1,-1,-1,55,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,3,98,0,0,365,1,0,21,21,1,1,1,-1,-1,-1,-1,18,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,4,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,44,44,1,1,1,-1,-1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,4,0,1,0,365,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,64,64,1,1,-1,-1,1,-1,-1,55,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,6,0,0,1,0,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,44,44,1,1,1,-1,-1,1,-1,25,-1,-1,0,1,1,12345
1,3,6,0,0,1,0,99,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,-1,-1,-1,1,1,25,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,6,0,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,6,0,1,99,0,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,1,-1,1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,98,1,1,0,365,1,99,64,64,1,1,1,-1,1,-1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,99,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,54,54,1,1,1,-1,-1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,3,99,0,0,0,365,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,-1,-1,-1,-1,-1,25,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,44,44,1,1,1,-1,-1,-1,-1,25,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,0,0,0,0,365,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,24,24,1,1,-1,-1,-1,-1,-1,24,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,0,0,1,1,270,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,1,-1,1,1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,2,0,0,0,365,1,3,21,21,1,1,1,-1,-1,-1,-1,18,-1,-1,0,1,1,21,21,1,1,-1,-1,-1,-1,-1,18,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,2,0,1,0,0,99,3,65,65,1,1,1,-1,1,-1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,2,1,1,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,1,-1,1,1,-1,55,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,6,0,0,0,365,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,24,24,1,1,-1,-1,-1,-1,-1,24,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,6,0,0,0,365,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,34,34,1,1,-1,-1,-1,-1,-1,25,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,4,6,0,1,0,365,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,65,65,1,1,-1,-1,1,-1,-1,55,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
36,99,99,99,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,0,99,99,2,2,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
52,99,99,99,-1,0,0,-1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
2,99,99,99,-1,0,0,-1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,-1,0,9,9,99,99,9,-1,-1,-1,-1,-1,-1,-1,-1,9,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
49,99,99,99,-1,0,0,-1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,9,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,9,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
2,99,99,99,-1,0,0,-1,1,99,99,9,9,-1,-1,-1,-1,9,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,-1,2,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
4,99,99,99,-1,0,0,-1,2,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
5,99,99,99,-1,0,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
6,99,99,99,-1,0,0,99,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,0,99,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,270,-1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
4,99,99,99,-1,0,365,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,365,1,0,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,365,1,2,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,365,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,365,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,0,365,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,-1,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
2,99,99,99,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
2,99,99,99,-1,1,0,-1,0,99,99,9,9,-1,-1,-1,9,-1,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,1,0,-1,0,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
22,99,99,99,-1,1,0,-1,0,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
4,99,99,99,-1,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
4,99,99,99,-1,1,0,-1,2,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,1,0,99,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
3,99,99,99,-1,1,0,99,0,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,1,0,99,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,9,-1,-1,-1,9,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,1,270,-1,0,99,99,9,9,-1,-1,-1,9,-1,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
1,99,99,99,-1,1,365,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,99,99,9,9,-1,-1,-1,9,-1,-1,-1,-1,0,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,12345
