"AssessmentQuestionID","AssessmentID","EnrollmentID","PersonalID","AssessmentQuestionGroup","AssessmentQuestionOrder","AssessmentQuestion","AssessmentAnswer","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
112626_198633_22,112626_198633,198633,106926,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-02-01,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
122361_212920_1,122361_212920,212920,106604,,1,assessment_date,2025-01-13,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_2,122361_212920,212920,106604,,2,assessment_location,2,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_3,122361_212920,212920,106604,,3,assessment_type,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_4,122361_212920,212920,106604,,4,c_pathways_assessing_agency,19,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_5,122361_212920,212920,106604,,5,assessment_level,2,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_6,122361_212920,212920,106604,,6,c_housing_assessment_name,4,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_7,122361_212920,212920,106604,,7,c_singleadult_sro,0,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_8,122361_212920,212920,106604,,8,c_larger_room_size,5,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_9,122361_212920,212920,106604,,9,c_disability_accomodations,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_10,122361_212920,212920,106604,,10,c_pathways_barriers_yn,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_11,122361_212920,212920,106604,,11,c_transfer_barrier_meth,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_12,122361_212920,212920,106604,,12,c_transfer_barrier_PHAterm,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_13,122361_212920,212920,106604,,13,c_transfer_barrier_SORI,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_14,122361_212920,212920,106604,,14,c_pathways_barriers_other,1,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_15,122361_212920,212920,106604,,15,c_rrh_transfer_needs_subsidized_housing_resource,2,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_16,122361_212920,212920,106604,,16,c_rrh_transfer_daily_life_functions,7,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_17,122361_212920,212920,106604,,17,c_rrh_transfer_addiction_history,5,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_18,122361_212920,212920,106604,,18,c_rrh_transfer_federal_benefits,0,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_19,122361_212920,212920,106604,,19,c_rrh_transfer_eviction_history,3,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_20,122361_212920,212920,106604,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_21,122361_212920,212920,106604,,21,c_transfer_rrh_enrollment_moves,4,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
122361_212920_22,122361_212920,212920,106604,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-04-01,2025-01-13 18:52:43,2025-01-13 18:52:43,899,,8251
112627_198621_1,112627_198621,198621,107418,,1,assessment_date,2024-09-26,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_2,112627_198621,198621,107418,,2,assessment_location,20,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_3,112627_198621,198621,107418,,3,assessment_type,1,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_4,112627_198621,198621,107418,,4,c_pathways_assessing_agency,17,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_5,112627_198621,198621,107418,,5,assessment_level,2,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_6,112627_198621,198621,107418,,6,c_housing_assessment_name,4,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_7,112627_198621,198621,107418,,7,c_singleadult_sro,2,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_8,112627_198621,198621,107418,,8,c_larger_room_size,3,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_9,112627_198621,198621,107418,,9,c_disability_accomodations,2,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_10,112627_198621,198621,107418,,10,c_pathways_barriers_yn,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_11,112627_198621,198621,107418,,11,c_transfer_barrier_meth,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_12,112627_198621,198621,107418,,12,c_transfer_barrier_PHAterm,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_13,112627_198621,198621,107418,,13,c_transfer_barrier_SORI,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_14,112627_198621,198621,107418,,14,c_pathways_barriers_other,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_15,112627_198621,198621,107418,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_16,112627_198621,198621,107418,,16,c_rrh_transfer_daily_life_functions,7,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_17,112627_198621,198621,107418,,17,c_rrh_transfer_addiction_history,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_18,112627_198621,198621,107418,,18,c_rrh_transfer_federal_benefits,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_19,112627_198621,198621,107418,,19,c_rrh_transfer_eviction_history,1,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_20,112627_198621,198621,107418,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_21,112627_198621,198621,107418,,21,c_transfer_rrh_enrollment_moves,0,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
112627_198621_22,112627_198621,198621,107418,,22,c_latest_date_financial_assistance_eligibility_rrh,2024-11-01,2024-09-26 17:09:42,2024-09-26 17:09:42,899,,8251
122360_198633_1,122360_198633,198633,106926,,1,assessment_date,2025-01-13,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_2,122360_198633,198633,106926,,2,assessment_location,20,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_3,122360_198633,198633,106926,,3,assessment_type,2,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_4,122360_198633,198633,106926,,4,c_pathways_assessing_agency,4,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_5,122360_198633,198633,106926,,5,assessment_level,2,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_6,122360_198633,198633,106926,,6,c_housing_assessment_name,4,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_7,122360_198633,198633,106926,,7,c_singleadult_sro,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_8,122360_198633,198633,106926,,8,c_larger_room_size,5,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_9,122360_198633,198633,106926,,9,c_disability_accomodations,5,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_10,122360_198633,198633,106926,,10,c_pathways_barriers_yn,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_11,122360_198633,198633,106926,,11,c_transfer_barrier_meth,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_12,122360_198633,198633,106926,,12,c_transfer_barrier_PHAterm,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_13,122360_198633,198633,106926,,13,c_transfer_barrier_SORI,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_14,122360_198633,198633,106926,,14,c_pathways_barriers_other,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_15,122360_198633,198633,106926,,15,c_rrh_transfer_needs_subsidized_housing_resource,1,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_16,122360_198633,198633,106926,,16,c_rrh_transfer_daily_life_functions,7,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_17,122360_198633,198633,106926,,17,c_rrh_transfer_addiction_history,5,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_18,122360_198633,198633,106926,,18,c_rrh_transfer_federal_benefits,0,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_19,122360_198633,198633,106926,,19,c_rrh_transfer_eviction_history,3,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_20,122360_198633,198633,106926,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_21,122360_198633,198633,106926,,21,c_transfer_rrh_enrollment_moves,4,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
122360_198633_22,122360_198633,198633,106926,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-06-04,2025-01-13 18:49:22,2025-01-13 18:49:22,899,,8251
124093_212920_1,124093_212920,212920,106604,,1,assessment_date,2025-02-05,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_2,124093_212920,212920,106604,,2,assessment_location,20,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_3,124093_212920,212920,106604,,3,assessment_type,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_4,124093_212920,212920,106604,,4,c_pathways_assessing_agency,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_5,124093_212920,212920,106604,,5,assessment_level,2,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_6,124093_212920,212920,106604,,6,c_housing_assessment_name,4,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_7,124093_212920,212920,106604,,7,c_singleadult_sro,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_8,124093_212920,212920,106604,,8,c_larger_room_size,5,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_9,124093_212920,212920,106604,,9,c_disability_accomodations,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_10,124093_212920,212920,106604,,10,c_pathways_barriers_yn,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_11,124093_212920,212920,106604,,11,c_transfer_barrier_meth,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_12,124093_212920,212920,106604,,12,c_transfer_barrier_PHAterm,1,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_13,124093_212920,212920,106604,,13,c_transfer_barrier_SORI,0,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_14,124093_212920,212920,106604,,14,c_pathways_barriers_other,0,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_15,124093_212920,212920,106604,,15,c_rrh_transfer_needs_subsidized_housing_resource,0,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_16,124093_212920,212920,106604,,16,c_rrh_transfer_daily_life_functions,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_17,124093_212920,212920,106604,,17,c_rrh_transfer_addiction_history,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_18,124093_212920,212920,106604,,18,c_rrh_transfer_federal_benefits,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_19,124093_212920,212920,106604,,19,c_rrh_transfer_eviction_history,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_20,124093_212920,212920,106604,,20,c_rrh_transfer_eviction_history_disabilty_cause,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_21,124093_212920,212920,106604,,21,c_transfer_rrh_enrollment_moves,,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
124093_212920_22,124093_212920,212920,106604,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-05-01,2025-02-05 10:30:39,2025-02-05 10:30:39,899,,8251
120931_209554_1,120931_209554,209554,101841,,1,assessment_date,2024-12-30,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_2,120931_209554,209554,101841,,2,assessment_location,23,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_3,120931_209554,209554,101841,,3,assessment_type,2,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_4,120931_209554,209554,101841,,4,c_pathways_assessing_agency,3,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_5,120931_209554,209554,101841,,5,assessment_level,2,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_6,120931_209554,209554,101841,,6,c_housing_assessment_name,4,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_7,120931_209554,209554,101841,,7,c_singleadult_sro,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_8,120931_209554,209554,101841,,8,c_larger_room_size,5,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_9,120931_209554,209554,101841,,9,c_disability_accomodations,1,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_10,120931_209554,209554,101841,,10,c_pathways_barriers_yn,1,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_11,120931_209554,209554,101841,,11,c_transfer_barrier_meth,1,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_12,120931_209554,209554,101841,,12,c_transfer_barrier_PHAterm,1,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_13,120931_209554,209554,101841,,13,c_transfer_barrier_SORI,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_14,120931_209554,209554,101841,,14,c_pathways_barriers_other,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_15,120931_209554,209554,101841,,15,c_rrh_transfer_needs_subsidized_housing_resource,1,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_16,120931_209554,209554,101841,,16,c_rrh_transfer_daily_life_functions,5,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_17,120931_209554,209554,101841,,17,c_rrh_transfer_addiction_history,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_18,120931_209554,209554,101841,,18,c_rrh_transfer_federal_benefits,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_19,120931_209554,209554,101841,,19,c_rrh_transfer_eviction_history,4,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_20,120931_209554,209554,101841,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_21,120931_209554,209554,101841,,21,c_transfer_rrh_enrollment_moves,0,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
120931_209554_22,120931_209554,209554,101841,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-04-01,2024-12-30 11:32:56,2024-12-30 11:32:56,899,,8251
104199_198630_1,104199_198630,198630,114450,,1,assessment_date,2024-06-13,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_2,104199_198630,198630,114450,,2,assessment_location,25,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_3,104199_198630,198630,114450,,3,assessment_type,3,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_4,104199_198630,198630,114450,,4,c_pathways_assessing_agency,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_5,104199_198630,198630,114450,,5,assessment_level,2,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_6,104199_198630,198630,114450,,6,c_housing_assessment_name,4,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_7,104199_198630,198630,114450,,7,c_singleadult_sro,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_8,104199_198630,198630,114450,,8,c_larger_room_size,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_9,104199_198630,198630,114450,,9,c_disability_accomodations,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_10,104199_198630,198630,114450,,10,c_pathways_barriers_yn,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_11,104199_198630,198630,114450,,11,c_transfer_barrier_meth,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_12,104199_198630,198630,114450,,12,c_transfer_barrier_PHAterm,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_13,104199_198630,198630,114450,,13,c_transfer_barrier_SORI,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_14,104199_198630,198630,114450,,14,c_pathways_barriers_other,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_15,104199_198630,198630,114450,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_16,104199_198630,198630,114450,,16,c_rrh_transfer_daily_life_functions,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_17,104199_198630,198630,114450,,17,c_rrh_transfer_addiction_history,5,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_18,104199_198630,198630,114450,,18,c_rrh_transfer_federal_benefits,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_19,104199_198630,198630,114450,,19,c_rrh_transfer_eviction_history,3,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_20,104199_198630,198630,114450,,20,c_rrh_transfer_eviction_history_disabilty_cause,0,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_21,104199_198630,198630,114450,,21,c_transfer_rrh_enrollment_moves,2,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
104199_198630_22,104199_198630,198630,114450,,22,c_latest_date_financial_assistance_eligibility_rrh,,2024-06-13 10:35:20,2024-09-13 11:06:39,23,,8251
117471_212920_1,117471_212920,212920,106604,,1,assessment_date,2024-11-20,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_2,117471_212920,212920,106604,,2,assessment_location,25,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_3,117471_212920,212920,106604,,3,assessment_type,3,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_4,117471_212920,212920,106604,,4,c_pathways_assessing_agency,5,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_5,117471_212920,212920,106604,,5,assessment_level,2,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_6,117471_212920,212920,106604,,6,c_housing_assessment_name,4,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_7,117471_212920,212920,106604,,7,c_singleadult_sro,1,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_8,117471_212920,212920,106604,,8,c_larger_room_size,5,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_9,117471_212920,212920,106604,,9,c_disability_accomodations,2,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_10,117471_212920,212920,106604,,10,c_pathways_barriers_yn,1,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_11,117471_212920,212920,106604,,11,c_transfer_barrier_meth,0,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_12,117471_212920,212920,106604,,12,c_transfer_barrier_PHAterm,1,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_13,117471_212920,212920,106604,,13,c_transfer_barrier_SORI,0,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_14,117471_212920,212920,106604,,14,c_pathways_barriers_other,0,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_15,117471_212920,212920,106604,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_16,117471_212920,212920,106604,,16,c_rrh_transfer_daily_life_functions,7,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_17,117471_212920,212920,106604,,17,c_rrh_transfer_addiction_history,5,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_18,117471_212920,212920,106604,,18,c_rrh_transfer_federal_benefits,0,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_19,117471_212920,212920,106604,,19,c_rrh_transfer_eviction_history,3,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_20,117471_212920,212920,106604,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_21,117471_212920,212920,106604,,21,c_transfer_rrh_enrollment_moves,4,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
117471_212920_22,117471_212920,212920,106604,,22,c_latest_date_financial_assistance_eligibility_rrh,2024-11-01,2024-11-20 12:27:27,2024-11-20 12:27:27,733,,8251
120929_212920_1,120929_212920,212920,106604,,1,assessment_date,2024-12-30,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_2,120929_212920,212920,106604,,2,assessment_location,4,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_3,120929_212920,212920,106604,,3,assessment_type,1,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_4,120929_212920,212920,106604,,4,c_pathways_assessing_agency,2,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_5,120929_212920,212920,106604,,5,assessment_level,2,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_6,120929_212920,212920,106604,,6,c_housing_assessment_name,4,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_7,120929_212920,212920,106604,,7,c_singleadult_sro,1,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_8,120929_212920,212920,106604,,8,c_larger_room_size,5,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_9,120929_212920,212920,106604,,9,c_disability_accomodations,4,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_10,120929_212920,212920,106604,,10,c_pathways_barriers_yn,1,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_11,120929_212920,212920,106604,,11,c_transfer_barrier_meth,1,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_12,120929_212920,212920,106604,,12,c_transfer_barrier_PHAterm,0,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_13,120929_212920,212920,106604,,13,c_transfer_barrier_SORI,0,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_14,120929_212920,212920,106604,,14,c_pathways_barriers_other,0,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_15,120929_212920,212920,106604,,15,c_rrh_transfer_needs_subsidized_housing_resource,0,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_16,120929_212920,212920,106604,,16,c_rrh_transfer_daily_life_functions,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_17,120929_212920,212920,106604,,17,c_rrh_transfer_addiction_history,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_18,120929_212920,212920,106604,,18,c_rrh_transfer_federal_benefits,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_19,120929_212920,212920,106604,,19,c_rrh_transfer_eviction_history,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_20,120929_212920,212920,106604,,20,c_rrh_transfer_eviction_history_disabilty_cause,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_21,120929_212920,212920,106604,,21,c_transfer_rrh_enrollment_moves,,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
120929_212920_22,120929_212920,212920,106604,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-03-01,2024-12-30 11:30:42,2024-12-30 11:30:42,899,,8251
112625_198630_1,112625_198630,198630,114450,,1,assessment_date,2024-09-26,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_2,112625_198630,198630,114450,,2,assessment_location,5,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_3,112625_198630,198630,114450,,3,assessment_type,3,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_4,112625_198630,198630,114450,,4,c_pathways_assessing_agency,13,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_5,112625_198630,198630,114450,,5,assessment_level,2,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_6,112625_198630,198630,114450,,6,c_housing_assessment_name,4,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_7,112625_198630,198630,114450,,7,c_singleadult_sro,1,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_8,112625_198630,198630,114450,,8,c_larger_room_size,5,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_9,112625_198630,198630,114450,,9,c_disability_accomodations,1,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_10,112625_198630,198630,114450,,10,c_pathways_barriers_yn,1,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_11,112625_198630,198630,114450,,11,c_transfer_barrier_meth,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_12,112625_198630,198630,114450,,12,c_transfer_barrier_PHAterm,1,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_13,112625_198630,198630,114450,,13,c_transfer_barrier_SORI,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_14,112625_198630,198630,114450,,14,c_pathways_barriers_other,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_15,112625_198630,198630,114450,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_16,112625_198630,198630,114450,,16,c_rrh_transfer_daily_life_functions,5,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_17,112625_198630,198630,114450,,17,c_rrh_transfer_addiction_history,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_18,112625_198630,198630,114450,,18,c_rrh_transfer_federal_benefits,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
