RowTotal,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHType,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID
1,-1,1,5,411,-1,2,1,1,1,0,5,25,1,0,4,310050732
1,-1,1,5,419,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,5,419,-1,1,1,0,1,1,5,25,0,0,4,310050732
1,-1,1,5,419,-1,1,1,1,1,0,5,25,0,0,4,310050732
1,-1,1,5,419,-1,1,1,4,0,0,5,55,0,0,4,310050732
1,-1,1,5,419,-1,1,1,6,1,0,5,55,0,0,4,310050732
1,-1,1,5,420,-1,1,0,0,1,0,3,18,0,0,-1,310050732
2,-1,1,5,420,-1,1,0,0,1,0,5,18,0,0,4,310050732
1,-1,1,5,420,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,420,-1,1,0,0,1,2,5,24,0,0,4,310050732
1,-1,1,5,420,-1,1,0,0,1,2,5,55,0,0,5,310050732
1,-1,1,5,420,-1,1,0,0,1,2,56,55,0,0,4,310050732
1,-1,1,5,420,-1,1,0,4,0,0,3,18,0,0,4,310050732
1,-1,1,5,420,-1,1,1,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,420,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,5,420,-1,1,1,1,1,0,5,55,0,0,5,310050732
1,-1,1,5,420,-1,2,0,0,0,0,3,24,1,0,4,310050732
1,-1,1,5,420,-1,2,1,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,422,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,422,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,5,422,-1,1,0,1,1,0,3,55,0,0,4,310050732
1,-1,1,5,422,-1,1,0,1,1,0,5,25,0,0,4,310050732
1,-1,1,5,422,-1,1,0,1,1,0,36,18,0,0,4,310050732
1,-1,1,5,422,-1,1,0,1,1,2,5,25,0,0,4,310050732
1,-1,1,5,422,-1,1,1,0,1,0,3,55,0,0,4,310050732
1,-1,1,5,422,-1,2,0,0,0,2,35,18,1,0,4,310050732
1,-1,1,5,423,-1,1,0,0,0,1,5,25,0,0,4,310050732
1,-1,1,5,423,-1,1,0,0,0,2,5,18,0,0,4,310050732
1,-1,1,5,423,-1,1,0,0,1,0,5,25,0,0,-1,310050732
1,-1,1,5,423,-1,1,0,1,1,0,5,25,0,0,4,310050732
1,-1,1,5,423,-1,1,1,0,1,0,3,25,0,0,5,310050732
1,-1,1,5,423,-1,2,0,0,1,2,3,25,1,0,4,310050732
1,-1,1,5,423,90,1,0,0,0,1,5,25,0,0,-1,310050732
7,-1,1,5,431,-1,1,0,0,0,0,5,25,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,0,0,5,25,1,0,4,310050732
1,-1,1,5,431,-1,1,0,0,0,0,5,55,0,0,4,310050732
2,-1,1,5,431,-1,1,0,0,0,1,5,25,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,0,2,5,55,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,1,0,5,24,0,0,4,310050732
2,-1,1,5,431,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,1,0,5,55,0,0,4,310050732
3,-1,1,5,431,-1,1,0,0,1,1,5,25,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,5,431,-1,1,0,0,1,2,5,25,1,0,4,310050732
1,-1,1,5,431,-1,1,0,4,0,0,5,55,0,0,4,310050732
1,-1,1,5,431,-1,1,0,4,0,1,5,25,0,0,4,310050732
1,-1,1,5,431,-1,2,0,0,0,0,5,18,0,0,4,310050732
2,-1,1,5,431,-1,2,0,0,0,0,5,25,1,0,4,310050732
1,-1,1,5,431,-1,2,0,0,0,0,5,25,1,1,4,310050732
1,-1,1,5,431,-1,2,0,0,0,0,56,25,1,1,4,310050732
1,-1,1,5,431,-1,2,0,0,0,1,5,25,1,0,4,310050732
2,-1,1,5,431,-1,2,0,0,1,0,5,25,1,0,4,310050732
2,-1,1,5,431,-1,2,0,0,1,2,5,25,1,0,4,310050732
1,-1,1,5,431,-1,2,0,0,1,2,56,25,1,0,4,310050732
1,-1,1,5,431,-1,2,0,1,1,0,5,25,1,0,4,310050732
1,-1,1,5,431,-1,2,0,1,1,0,5,25,1,1,4,310050732
1,-1,1,5,431,-1,2,1,0,0,0,5,25,1,1,4,310050732
1,-1,1,5,431,365,2,0,0,1,2,5,25,1,1,4,310050732
1,-1,1,5,433,-1,1,0,0,0,0,3,24,0,0,4,310050732
1,-1,1,5,433,-1,1,0,0,0,0,3,25,0,0,-1,310050732
1,-1,1,5,433,-1,1,0,0,0,0,5,25,0,0,-1,310050732
1,-1,1,5,433,-1,1,0,0,0,0,5,55,0,0,5,310050732
1,-1,1,5,433,-1,1,0,0,1,0,3,25,0,0,4,310050732
3,-1,1,5,433,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,0,1,0,5,55,0,0,-1,310050732
1,-1,1,5,433,-1,1,0,0,1,0,5,55,0,0,4,310050732
1,-1,1,5,433,-1,1,0,0,1,1,5,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,0,1,2,3,25,0,0,4,310050732
2,-1,1,5,433,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,0,1,2,56,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,1,1,0,5,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,1,1,2,5,25,0,0,4,310050732
1,-1,1,5,433,-1,1,0,6,1,0,5,55,0,0,4,310050732
1,-1,1,5,433,-1,2,0,0,0,0,5,25,1,0,4,310050732
1,-1,1,5,433,-1,2,0,0,0,0,56,25,1,0,4,310050732
1,-1,1,5,433,-1,2,0,0,0,1,5,25,1,1,4,310050732
2,-1,1,5,433,-1,2,0,0,0,2,5,25,1,0,4,310050732
1,-1,1,5,433,-1,2,0,0,1,0,3,25,1,0,4,310050732
1,-1,1,5,433,-1,2,0,0,1,0,56,25,1,0,4,310050732
2,-1,1,5,433,-1,2,0,0,1,1,5,25,1,0,4,310050732
1,-1,1,5,433,-1,2,0,1,1,2,34,25,1,1,4,310050732
1,-1,1,5,433,-1,3,0,0,1,2,5,-1,0,0,4,310050732
1,-1,1,5,433,180,1,0,0,0,0,2,24,0,0,4,310050732
2,-1,1,5,434,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,5,434,-1,1,0,0,1,0,5,55,0,0,4,310050732
1,-1,1,5,434,-1,1,0,0,1,1,5,25,0,0,4,310050732
1,-1,1,5,434,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,5,434,-1,1,0,1,1,0,5,25,0,0,4,310050732
1,-1,1,5,434,-1,1,0,1,1,0,5,55,0,0,4,310050732
1,-1,1,5,434,-1,1,1,0,0,0,5,25,0,0,4,310050732
1,-1,1,5,434,-1,1,1,0,1,0,5,25,1,0,4,310050732
1,-1,1,5,434,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,5,434,-1,1,1,0,1,0,15,55,0,0,4,310050732
1,-1,1,5,434,-1,2,0,0,0,1,5,25,1,0,4,310050732
1,-1,1,5,434,-1,2,0,0,1,1,5,25,1,0,4,310050732
1,-1,1,5,434,-1,2,0,1,1,0,5,25,1,0,4,310050732
1,-1,1,5,434,-1,2,0,6,1,2,5,25,1,0,4,310050732
1,-1,1,5,440,-1,1,0,4,0,0,5,55,0,0,5,310050732
1,-1,1,6,24,-1,1,0,0,1,0,5,25,0,0,-1,310050732
2,-1,1,6,24,-1,1,1,0,0,0,5,55,0,0,-1,310050732
1,-1,1,6,24,-1,1,1,0,1,0,1,55,0,0,-1,310050732
1,-1,1,6,24,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,24,-1,1,1,0,1,0,5,25,0,0,-1,310050732
3,-1,1,6,24,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,98,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,98,-1,1,1,0,1,0,5,55,0,0,8,310050732
1,-1,1,6,99,-1,99,0,0,1,1,5,-1,0,0,-1,310050732
1,-1,1,6,116,60,1,0,1,1,1,46,25,0,0,11,310050732
1,-1,1,6,207,-1,1,0,0,1,0,5,25,0,0,-1,310050732
1,-1,1,6,207,-1,1,1,0,1,0,5,25,0,0,-1,310050732
1,-1,1,6,225,-1,1,1,0,0,0,5,55,0,0,-1,310050732
1,-1,1,6,225,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,312,-1,1,0,0,0,0,5,25,0,0,8,310050732
1,-1,1,6,312,-1,1,1,0,1,0,5,25,0,0,-1,310050732
1,-1,1,6,312,-1,1,1,0,1,0,126,55,0,0,-1,310050732
1,-1,1,6,312,-1,2,0,0,1,1,5,25,1,0,-1,310050732
1,-1,1,6,312,180,1,0,0,1,0,5,18,0,0,-1,310050732
1,-1,1,6,314,-1,2,0,0,1,2,5,25,1,0,-1,310050732
2,-1,1,6,410,-1,1,0,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,410,-1,1,0,0,1,0,35,55,0,0,-1,310050732
1,-1,1,6,410,-1,1,1,0,0,0,3,25,0,0,-1,310050732
1,-1,1,6,410,-1,1,1,0,0,2,3,25,0,0,-1,310050732
1,-1,1,6,410,-1,1,1,0,1,0,1,55,0,0,-1,310050732
2,-1,1,6,410,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,410,-1,1,1,0,1,0,5,25,0,0,-1,310050732
1,-1,1,6,410,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,410,-1,2,0,0,1,0,5,25,1,0,-1,310050732
1,-1,1,6,410,-1,2,0,0,1,1,3,25,1,1,-1,310050732
1,-1,1,6,410,365,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,411,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,419,-1,1,1,0,0,0,5,55,0,0,-1,310050732
1,-1,1,6,419,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,420,-1,1,0,0,1,0,3,25,0,0,-1,310050732
1,-1,1,6,420,-1,1,0,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,420,-1,1,0,0,1,0,5,55,0,0,-1,310050732
3,-1,1,6,420,-1,1,0,0,1,2,5,25,0,0,-1,310050732
1,-1,1,6,422,-1,1,0,0,0,0,5,55,0,0,-1,310050732
1,-1,1,6,422,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,422,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,422,-1,1,1,0,1,2,5,55,0,0,-1,310050732
1,-1,1,6,423,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-1,1,6,433,-1,1,0,0,1,0,5,25,0,0,-1,310050732
1,-1,1,6,433,-1,1,0,0,1,2,5,55,0,0,-1,310050732
1,-1,1,6,433,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-1,1,6,434,-1,1,0,0,1,2,3,25,0,0,-1,310050732
1,-1,1,6,434,-1,1,1,0,0,0,5,55,0,0,-1,310050732
1,-1,1,7,98,-1,1,0,0,0,0,5,18,0,0,4,310050732
1,-1,1,7,98,-1,1,0,1,1,2,5,25,0,0,4,310050732
1,-1,1,7,98,-1,1,1,1,1,0,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,0,0,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,0,0,5,55,0,0,4,310050732
2,-1,1,7,99,-1,1,0,0,0,0,15,25,0,0,4,310050732
7,-1,1,7,99,-1,1,0,0,0,2,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,1,0,3,25,0,0,4,310050732
2,-1,1,7,99,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,1,0,5,55,0,0,4,310050732
3,-1,1,7,99,-1,1,0,0,1,1,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,1,2,3,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,0,1,2,5,25,1,0,4,310050732
3,-1,1,7,99,-1,1,0,1,1,0,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,1,1,0,5,25,0,0,5,310050732
1,-1,1,7,99,-1,1,0,1,1,0,5,55,0,0,4,310050732
1,-1,1,7,99,-1,1,0,1,1,2,3,25,0,0,4,310050732
2,-1,1,7,99,-1,1,0,1,1,2,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,4,0,0,3,25,0,0,5,310050732
1,-1,1,7,99,-1,1,0,4,0,0,5,55,0,0,4,310050732
1,-1,1,7,99,-1,1,0,4,0,2,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,6,1,2,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,0,6,1,2,5,25,1,0,4,310050732
1,-1,1,7,99,-1,1,1,0,0,0,5,24,0,0,4,310050732
1,-1,1,7,99,-1,1,1,0,0,0,5,55,0,0,4,310050732
1,-1,1,7,99,-1,1,1,0,1,0,5,25,0,0,4,310050732
1,-1,1,7,99,-1,1,1,0,1,0,5,25,1,0,4,310050732
1,-1,1,7,99,-1,1,1,1,1,1,3,25,0,0,4,310050732
1,-1,1,7,99,-1,1,1,6,1,2,25,25,0,0,4,310050732
1,-1,1,7,99,-1,2,0,0,0,0,3,25,1,1,4,310050732
1,-1,1,7,99,-1,2,0,0,0,0,5,25,1,0,4,310050732
1,-1,1,7,99,-1,2,0,0,0,1,5,25,1,0,6,310050732
1,-1,1,7,99,-1,2,0,0,0,2,3,25,1,1,4,310050732
1,-1,1,7,99,-1,2,0,0,0,2,56,25,1,0,4,310050732
1,-1,1,7,99,-1,2,0,0,1,0,3,25,1,1,4,310050732
1,-1,1,7,99,-1,2,0,0,1,1,5,25,1,0,5,310050732
1,-1,1,7,99,-1,2,0,0,1,2,1,25,0,0,4,310050732
1,-1,1,7,99,-1,2,0,0,1,2,5,25,1,0,4,310050732
1,-1,1,7,99,-1,2,0,4,0,2,5,24,1,0,4,310050732
1,-1,1,7,99,30,1,0,4,0,0,3,24,0,0,4,310050732
1,-1,1,7,101,-1,1,0,0,0,2,3,24,0,0,4,310050732
1,-1,1,7,101,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,7,101,-1,1,0,1,1,1,25,25,0,0,5,310050732
1,-1,1,7,101,-1,1,1,0,1,0,3,55,0,0,4,310050732
1,-1,1,7,101,-1,2,0,0,1,1,56,25,1,1,4,310050732
1,-1,1,7,101,365,1,0,4,0,0,5,25,0,0,4,310050732
1,-1,1,7,116,-1,1,0,0,1,2,35,25,0,0,4,310050732
1,-1,1,7,116,-1,1,0,1,1,2,3,25,0,0,5,310050732
1,-1,1,7,116,-1,1,0,1,1,2,5,24,0,0,4,310050732
1,-1,1,7,116,-1,2,0,0,0,0,5,25,1,0,4,310050732
1,-1,1,7,204,-1,1,0,1,1,2,5,55,0,0,4,310050732
1,-1,1,7,207,-1,1,0,0,0,0,3,25,0,0,4,310050732
1,-1,1,7,207,-1,1,0,0,0,0,5,25,0,0,4,310050732
2,-1,1,7,207,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,7,207,-1,1,1,0,0,0,5,25,0,0,4,310050732
1,-1,1,7,207,30,1,0,0,1,0,5,18,0,0,4,310050732
1,-1,1,7,207,180,1,0,1,1,2,5,25,0,0,5,310050732
1,-1,1,7,225,-1,1,0,6,1,0,5,55,0,0,5,310050732
1,-1,1,7,225,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,7,302,-1,1,0,0,0,2,5,55,0,0,5,310050732
1,-1,1,7,312,-1,1,0,0,0,0,5,25,0,0,4,310050732
1,-1,1,7,312,-1,1,0,0,0,1,5,24,0,0,4,310050732
1,-1,1,7,312,-1,1,0,0,1,0,5,25,0,0,4,310050732
1,-1,1,7,312,-1,1,0,0,1,0,5,25,1,0,4,310050732
1,-1,1,7,312,-1,1,0,1,1,2,5,55,0,0,4,310050732
1,-1,1,7,312,-1,2,0,4,0,2,3,25,1,0,4,310050732
2,-1,1,7,313,-1,1,0,0,0,0,5,25,0,0,4,310050732
1,-1,1,7,313,-1,1,0,1,1,0,5,24,0,0,4,310050732
1,-1,1,7,313,-1,2,0,0,0,2,5,25,1,0,4,310050732
1,-1,1,7,313,-1,2,0,0,1,0,5,25,1,0,4,310050732
1,-1,1,7,313,-1,2,0,0,1,0,5,25,1,1,4,310050732
1,-1,1,7,314,-1,1,0,4,0,0,5,25,0,0,4,310050732
1,-1,1,7,410,-1,1,0,0,0,0,5,25,0,0,4,310050732
1,-1,1,7,410,-1,1,0,0,1,0,3,25,0,0,4,310050732
1,-1,1,7,410,-1,1,0,0,1,1,5,55,0,0,4,310050732
1,-1,1,7,410,-1,1,0,0,1,2,5,55,0,0,4,310050732
1,-1,1,7,410,-1,1,0,1,1,0,3,25,0,0,4,310050732
1,-1,1,7,410,-1,1,0,1,1,1,5,55,0,0,4,310050732
1,-1,1,7,410,-1,1,0,4,0,0,3,18,0,0,4,310050732
1,-1,1,7,410,-1,1,0,4,0,0,3,25,0,0,4,310050732
1,-1,1,7,410,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,7,410,-1,1,1,4,1,2,5,25,0,0,4,310050732
1,-1,1,7,410,-1,2,0,0,1,2,3,25,1,0,4,310050732
1,-1,1,7,410,-1,2,0,0,1,2,5,25,1,0,4,310050732
1,-1,1,7,419,-1,1,1,1,1,0,5,55,0,0,4,310050732
1,-1,1,7,422,-1,1,0,0,0,0,3,18,0,0,4,310050732
1,-1,1,7,422,-1,1,0,0,0,0,56,18,0,0,4,310050732
1,-1,1,7,422,-1,1,0,1,1,1,3,25,0,0,4,310050732
1,-1,1,7,422,60,1,0,0,0,2,35,25,0,0,4,310050732
1,-1,1,7,423,-1,1,0,0,0,0,15,55,0,0,4,310050732
1,-1,1,7,423,-1,1,0,0,1,0,56,25,0,0,4,310050732
1,-1,1,7,423,-1,1,0,1,1,0,1,25,0,0,4,310050732
1,-1,1,7,423,-1,3,0,0,0,0,3,-1,0,0,4,310050732
1,-1,1,7,431,-1,99,0,0,1,2,5,-1,1,0,4,310050732
1,-1,1,7,431,365,1,0,1,1,0,3,55,0,0,4,310050732
1,-1,1,7,433,-1,1,0,0,1,2,5,25,0,0,4,310050732
1,-1,1,7,433,-1,2,0,0,0,2,5,25,1,1,4,310050732
1,-1,1,7,434,-1,1,1,0,1,0,5,55,0,0,4,310050732
1,-1,1,8,99,-1,2,0,0,1,2,5,-1,1,1,8,310050732
1,-1,1,8,101,60,1,0,0,1,0,5,55,0,0,8,310050732
1,-1,1,8,116,-1,1,1,6,1,0,5,55,0,0,8,310050732
1,-1,1,8,205,-1,1,0,6,1,0,5,25,0,0,8,310050732
1,-1,1,8,312,-1,1,1,0,1,0,5,55,0,0,8,310050732
2,-1,1,8,410,-1,1,0,0,0,0,5,25,0,0,8,310050732
1,-1,1,8,410,-1,1,0,0,1,0,5,55,0,0,8,310050732
1,-1,1,8,410,-1,1,0,1,1,0,5,25,0,0,8,310050732
1,-1,1,8,410,-1,1,1,0,1,0,5,55,0,0,8,310050732
1,-1,1,8,410,-1,1,1,0,1,2,56,25,0,0,8,310050732
1,-1,1,8,410,-1,1,1,1,1,0,3,25,0,0,8,310050732
1,-1,1,8,410,30,1,0,0,1,0,5,55,0,0,8,310050732
1,-1,1,8,420,-1,1,0,0,0,0,5,25,0,0,8,310050732
2,-1,1,8,422,-1,1,0,0,0,0,5,25,0,0,8,310050732
1,-1,1,8,423,-1,1,0,0,0,0,5,24,0,0,8,310050732
1,-1,1,8,423,-1,1,1,0,1,0,5,25,0,0,8,310050732
1,-1,1,8,423,-1,1,1,0,1,0,5,55,0,0,8,310050732
2,-1,1,9,410,-1,1,0,0,0,0,5,25,0,0,12,310050732
1,-1,1,9,410,-1,1,0,0,0,1,3,25,0,0,12,310050732
1,-1,1,9,410,-1,1,0,0,0,2,5,25,0,0,12,310050732
1,-1,1,9,410,-1,1,0,0,1,0,3,55,0,0,1,310050732
4,-1,1,9,410,-1,1,0,0,1,0,5,25,0,0,12,310050732
1,-1,1,9,410,-1,1,0,1,1,0,5,55,0,0,12,310050732
1,-1,1,9,410,-1,2,0,0,0,0,5,25,1,0,1,310050732
3,-1,1,9,410,-1,2,0,0,0,0,5,25,1,0,12,310050732
1,-1,1,9,410,-1,2,0,0,0,0,5,25,1,1,12,310050732
1,-1,1,9,410,-1,2,0,0,0,1,5,25,1,0,12,310050732
2,-1,1,9,410,-1,2,0,0,0,1,56,25,1,0,12,310050732
1,-1,1,9,410,90,2,0,4,0,1,3,25,1,0,12,310050732
1,-1,1,9,420,-1,1,0,0,1,1,5,25,0,0,12,310050732
1,-1,1,9,420,-1,1,0,0,1,1,5,55,0,0,12,310050732
1,-1,1,9,420,-1,2,0,0,0,0,5,25,1,1,12,310050732
1,-1,1,9,420,-1,2,0,0,0,1,3,25,1,0,12,310050732
1,-1,1,9,420,-1,2,0,0,0,1,56,18,1,1,12,310050732
1,-1,1,9,420,-1,2,0,0,1,1,5,25,1,0,12,310050732
1,-1,1,9,422,-1,1,0,0,0,0,5,25,0,0,8,310050732
1,-1,1,10,410,-1,1,0,0,0,0,5,25,0,0,12,310050732
1,-1,1,10,410,-1,2,0,0,0,1,3,25,1,0,12,310050732
1,-1,1,10,410,-1,2,0,6,1,2,5,25,1,0,12,310050732
1,-1,1,10,410,180,2,0,0,0,1,5,25,1,0,12,310050732
1,-1,1,10,420,-1,1,0,0,1,0,5,55,0,0,12,310050732
1,-1,4,2,24,-1,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,0,0,1,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,0,0,3,18,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,0,0,5,55,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,0,0,56,24,0,0,1,310050732
2,-1,4,2,98,-1,1,0,0,0,1,3,25,0,0,1,310050732
3,-1,4,2,98,-1,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,1,0,56,25,0,0,1,310050732
2,-1,4,2,98,-1,1,0,0,1,2,3,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,0,1,2,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,1,1,1,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,1,1,2,3,25,0,0,1,310050732
2,-1,4,2,98,-1,1,0,1,1,2,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,2,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,-1,1,0,4,0,0,3,25,0,0,1,310050732
1,-1,4,2,98,-1,2,0,0,0,2,5,25,1,0,1,310050732
1,-1,4,2,98,-1,2,0,0,1,2,5,25,1,0,1,310050732
1,-1,4,2,98,-1,3,0,0,0,0,5,-1,0,0,1,310050732
1,-1,4,2,98,60,1,0,1,1,1,5,25,0,0,1,310050732
1,-1,4,2,98,90,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,4,2,98,90,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,180,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,4,2,98,180,1,0,0,1,0,3,25,0,0,1,310050732
1,-1,4,2,98,180,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,4,2,98,180,1,0,1,1,2,3,25,0,0,1,310050732
1,-1,4,2,98,180,1,0,1,1,2,5,25,0,0,1,310050732
1,-1,4,2,98,365,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,4,2,98,365,1,0,0,0,2,5,25,0,0,1,310050732
1,-1,4,2,98,365,1,0,6,1,2,5,25,0,0,1,310050732
4,-1,4,2,99,-1,1,0,0,0,0,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,0,3,55,0,0,1,310050732
3,-1,4,2,99,-1,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,1,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,1,3,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,1,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,2,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,0,2,25,25,0,0,1,310050732
3,-1,4,2,99,-1,1,0,0,1,0,3,25,0,0,1,310050732
4,-1,4,2,99,-1,1,0,0,1,0,5,25,0,0,1,310050732
2,-1,4,2,99,-1,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,1,0,56,18,0,0,1,310050732
2,-1,4,2,99,-1,1,0,0,1,1,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,1,2,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,1,2,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,1,2,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,0,1,2,13,25,0,0,1,310050732
6,-1,4,2,99,-1,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,0,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,0,35,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,2,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,2,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,2,35,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,1,1,2,56,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,4,0,0,3,24,0,0,1,310050732
2,-1,4,2,99,-1,1,0,4,0,0,3,25,0,0,1,310050732
2,-1,4,2,99,-1,1,0,4,0,0,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,4,0,0,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,0,4,0,2,5,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,6,1,0,3,25,0,0,1,310050732
1,-1,4,2,99,-1,1,0,6,1,0,5,24,0,0,1,310050732
1,-1,4,2,99,-1,1,1,1,1,0,5,55,0,0,1,310050732
1,-1,4,2,99,-1,1,1,1,1,1,5,25,0,0,1,310050732
1,-1,4,2,99,-1,2,0,0,0,1,3,25,1,0,1,310050732
2,-1,4,2,99,-1,2,0,0,0,1,5,25,1,0,1,310050732
1,-1,4,2,99,-1,2,0,0,0,2,56,25,1,0,1,310050732
1,-1,4,2,99,-1,2,0,0,1,0,3,25,1,0,1,310050732
2,-1,4,2,99,-1,2,0,0,1,0,5,25,1,0,1,310050732
1,-1,4,2,99,-1,2,0,0,1,1,3,25,1,1,1,310050732
1,-1,4,2,99,-1,2,0,0,1,2,3,25,1,0,1,310050732
1,-1,4,2,99,-1,2,0,1,1,0,35,25,1,0,1,310050732
1,-1,4,2,99,-1,3,0,0,0,2,5,-1,0,0,1,310050732
1,-1,4,2,99,30,1,0,0,0,0,3,18,0,0,1,310050732
1,-1,4,2,99,30,2,0,0,1,1,5,25,1,0,1,310050732
1,-1,4,2,99,60,1,0,0,0,0,3,25,0,0,1,310050732
1,-1,4,2,99,60,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,4,2,99,90,1,0,0,1,2,5,25,0,0,1,310050732
